Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
2044,400.79929,0.74,401.80656,0.74
2045,400.86786,0.779,401.87514,0.779
2046,401.05075,0.608,402.05803,0.608
2047,401.05988,0.63,402.06715,0.63
2048,401.08752,9.538,402.0948,9.538
2049,401.11642,13.248,402.1237,13.248
2050,401.18768,3.221,402.19496,3.221
2051,401.2001,16.734,402.20738,16.734
2052,401.23456,13.246,402.24183,13.246
2053,401.29074,19.074,402.29802,19.074
2054,401.90723,0.76,402.9145,0.76
2055,401.99094,0.799,402.99821,0.799
2056,402.01062,0.644,403.0179,0.644
2057,402.02863,0.833,403.0359,0.833
2058,402.73642,0.694,367.76702,0.694
2059,402.73657,0.694,403.74385,0.694
2060,402.7962,0.74,403.80348,0.74
2061,402.80743,18.595,403.81471,18.595
2062,402.80759,0.755,403.81486,0.755
2063,402.99448,0.612,404.00175,0.612
2064,403.02228,0.803,404.02955,0.803
2065,403.5553,1.102,404.56257,1.102
2066,403.5553,2.799,809.12515,2.799
2067,403.84729,0.746,404.85457,0.746
2068,403.90384,0.682,404.91112,0.682
2069,403.99814,0.625,405.00542,0.625
2070,404.05301,0.821,359.05481,0.821
2071,404.17462,13.264,405.1819,13.264
2072,404.43277,0.769,405.44005,0.769
2073,404.716,0.736,405.72328,0.736
2074,404.73346,0.694,405.74074,0.694
2075,404.79324,0.734,405.80052,0.734
2076,404.81201,0.887,367.86341,0.887
2077,404.81219,0.881,405.81947,0.881
2078,405.09598,3.557,406.10325,3.557
2079,405.15677,4.149,406.16405,4.149
2080,405.15851,11.744,406.16578,11.744
2081,405.18481,9.927,406.19209,9.927
2082,405.22406,5.072,406.23134,5.072
2083,405.23926,10.669,406.24653,10.669
2084,405.23929,11.259,406.24656,11.259
2085,405.30466,15.12,406.31193,15.12
2086,405.31207,15.427,406.31935,15.427
2087,405.42273,0.79,812.86001,0.79
2088,405.71686,0.732,406.72413,0.732
2089,405.84488,0.736,406.85216,0.736
2090,405.93298,0.776,406.94026,0.776
2091,405.98203,0.65,406.9893,0.65
2092,406.03699,1.286,407.04426,1.286
2093,406.77786,0.683,407.78514,0.683
2094,406.77805,0.685,371.80864,0.685
2095,406.82986,22.846,407.83714,22.846
2096,406.91718,0.769,407.92445,0.769
2097,406.95462,0.646,425.97246,0.646
2098,407.17218,4.129,408.17946,4.129
2099,407.1723,6.915,408.17958,6.915
2100,407.21857,6.116,408.22584,6.116
2101,407.27988,13.672,408.28715,13.672
2102,407.28406,15.114,408.29133,15.114
2103,407.8439,0.737,408.85118,0.737
2104,407.91794,0.567,817.85043,0.567
2105,407.91797,0.552,408.92525,0.552
2106,407.94531,8.868,408.95259,8.868
2107,407.98956,0.729,408.99684,0.729
2108,408.22394,9.199,409.23121,9.199
2109,408.74438,0.689,409.75166,0.689
2110,408.8287,0.769,409.83598,0.769
2111,409.1225,3.334,410.12977,3.334
2112,409.16623,16.289,410.17351,16.289
2113,409.31094,19.759,410.31822,19.759
2114,409.32599,17.808,410.33327,17.808
2115,409.34338,15.459,410.35066,15.459
2116,409.40475,20.76,410.41203,20.76
2117,409.84082,0.735,410.8481,0.735
2118,409.9201,0.769,410.92738,0.769
2119,410.56305,2.56,411.57033,2.56
2120,410.81949,0.887,411.82677,0.887
2121,410.82047,0.761,411.82774,0.761
2122,410.82068,18.595,411.82796,18.595
2123,410.91357,0.574,411.92085,0.574
2124,411.02072,0.657,374.07212,0.657
2125,411.12695,4.564,412.13423,4.564
2126,411.15277,13.661,412.16005,13.661
2127,411.19348,18.589,412.20076,18.589
2128,411.19742,4.109,412.20469,4.109
2129,411.30511,12.088,412.31239,12.088
2130,411.30542,13.658,412.3127,13.658
2131,411.38419,19.501,412.39146,19.501
2132,411.38431,18.62,412.39158,18.62
2133,411.45786,13.655,412.46513,13.655
2134,411.98227,15.097,412.98955,15.097
2135,412.01468,0.808,413.02196,0.808
2136,412.19647,9.067,413.20375,9.067
2137,412.20364,4.105,413.21092,4.105
2138,412.28143,6.321,413.28871,6.321
2139,412.30685,12.22,413.31413,12.22
2140,412.76053,0.743,413.76781,0.743
2141,412.7861,0.683,377.8167,0.683
2142,412.88208,0.668,413.88936,0.668
2143,412.96606,0.767,413.97334,0.767
2144,412.96619,13.184,413.97346,13.184
2145,413.18759,4.058,414.19487,4.058
2146,413.18954,11.079,414.19682,11.079
2147,413.20126,0.816,414.20854,0.816
2148,413.20303,11.745,414.21031,11.745
2149,413.20325,11.392,414.21052,11.392
2150,413.32098,14.63,414.32826,14.63
2151,413.80069,0.727,414.80797,0.727
2152,413.86502,0.75,414.8723,0.75
2153,414.18701,10.738,415.19429,10.738
2154,414.18701,10.878,415.19429,10.878
2155,414.26059,12.661,415.26787,12.661
2156,414.27597,14.638,415.28325,14.638
2157,414.27609,15.243,415.28337,15.243
2158,414.66849,0.713,415.67576,0.713
2159,414.86539,22.925,415.87266,22.925
2160,415.02335,8.86,416.03062,8.86
2161,415.32172,17.922,416.32899,17.922
2162,415.34277,18.915,416.35005,18.915
2163,415.83618,0.691,416.84346,0.691
2164,416.22873,4.068,417.23601,4.068
2165,416.22897,22.801,417.23625,22.801
2166,416.28397,17.61,417.29124,17.61
2167,416.70825,0.679,417.71553,0.679
2168,416.70825,0.727,417.71553,0.727
2169,416.8277,0.679,381.8583,0.679
2170,416.84177,0.779,417.84904,0.779
2171,416.8418,0.779,379.89319,0.779
2172,416.87048,0.756,417.87776,0.756
2173,417.07391,8.718,418.08119,8.718
2174,417.13266,15.823,418.13994,15.823
2175,417.18692,10.906,418.1942,10.906
2176,417.2923,14.631,418.29957,14.631
2177,417.33722,19.413,418.3445,19.413
2178,417.35837,19.407,418.36564,19.407
2179,417.83316,0.689,418.84044,0.689
2180,417.84558,0.869,418.85286,0.869
2181,418.02948,0.557,359.01563,0.557
2182,418.02957,0.557,419.03685,0.557
2183,418.03885,0.62,419.04613,0.62
2184,418.11206,0.844,383.14266,0.844
2185,418.11212,0.843,419.1194,0.843
2186,418.51816,10.731,419.52543,10.731
2187,418.78149,0.757,419.78877,0.757
2188,418.85129,13.508,419.85856,13.508
2189,418.85144,22.925,419.85872,22.925
2190,418.9549,0.574,419.96217,0.574
2191,419.09503,8.344,420.10231,8.344
2192,419.16019,3.352,420.16746,3.352
2193,419.18561,3.209,420.19288,3.209
2194,419.24341,9.105,420.25068,9.105
2195,419.35269,18.975,420.35997,18.975
2196,419.35278,18.975,840.72012,18.975
2197,419.82245,0.736,420.82973,0.736
2198,419.87244,0.754,420.87971,0.754
2199,419.98709,0.553,420.99437,0.553
2200,420.18054,9.207,421.18782,9.207
2201,420.70782,0.7,421.7151,0.7
2202,420.77414,0.751,421.78142,0.751
2203,421.06924,1.104,181.0277,1.104
2204,421.078,1.109,181.03208,1.109
2205,421.12195,11.748,422.12922,11.748
2206,421.15903,1.47,422.1663,1.47
2207,421.18829,6.913,422.19557,6.913
2208,421.22632,16.178,422.23359,16.178
2209,421.29977,15.114,422.30705,15.114
2210,421.30701,14.331,422.31428,14.331
2211,421.41614,19.462,422.42341,19.462
2212,422.00034,0.812,423.00761,0.812
2213,422.08728,0.602,211.54728,0.602
2214,422.08728,0.605,423.09456,0.605
2215,422.41498,0.791,423.42225,0.791
2216,422.71353,0.724,423.72081,0.724
2217,422.89139,0.773,385.94278,0.773
2218,422.89148,0.768,309.90589,0.768
2219,423.0296,1.1,442.04744,1.1
2220,423.02972,1.101,424.037,1.101
2221,423.09845,13.251,442.11629,13.251
2222,423.09875,13.246,424.10603,13.246
2223,423.10208,1.109,310.11649,1.109
2224,423.10211,1.453,424.10939,1.453
2225,423.10254,1.113,424.10982,1.113
2226,423.12311,5.81,424.13038,5.81
2227,423.21655,13.251,424.22383,13.251
2228,423.32263,13.236,424.32991,13.236
2229,423.41113,0.833,424.41841,0.833
2230,423.42068,21.354,424.42796,21.354
2231,423.81799,0.739,424.82527,0.739
2232,423.97275,0.807,424.98002,0.807
2233,424.13602,1.501,425.14329,1.501
2234,424.71838,0.695,425.72566,0.695
2235,425.00443,0.804,426.0117,0.804
2236,425.12006,1.513,426.12733,1.513
2237,425.32095,16.899,426.32823,16.899
2238,425.36368,19.102,426.37095,19.102
2239,425.81519,0.737,390.84578,0.737
2240,425.8942,0.766,426.90147,0.766
2241,426.02222,0.823,427.02949,0.823
2242,426.034,0.824,427.04127,0.824
2243,426.32217,12.923,427.32945,12.923
2244,426.32217,13.001,427.32945,13.001
2245,426.32217,13.145,427.32945,13.145
2246,426.7944,0.764,427.80168,0.764
2247,426.79449,0.761,389.84589,0.761
2248,426.82294,0.748,427.83021,0.748
2249,426.82315,0.747,391.85375,0.747
2250,426.89102,0.565,427.8983,0.565
2251,427.08594,1.107,368.07208,1.107
2252,427.08615,1.118,428.09343,1.118
2253,427.14044,11.738,428.14772,11.738
2254,427.18793,3.228,428.1952,3.228
2255,427.20557,11.813,428.21284,11.813
2256,427.98846,0.803,428.99574,0.803
2257,428.27618,12.661,429.28346,12.661
2258,428.73447,0.746,429.74174,0.746
2259,428.86224,22.931,429.86952,22.931
2260,428.89899,0.771,429.90626,0.771
2261,429.07986,13.246,430.08714,13.246
2262,429.07996,14.216,430.08723,14.216
2263,429.14108,4.162,430.14836,4.162
2264,429.14795,15.111,430.15523,15.111
2265,429.15414,4.136,430.16142,4.136
2266,429.15421,6.913,430.16148,6.913
2267,429.26575,15.113,430.27302,15.113
2268,429.72827,0.69,430.73555,0.69
2269,429.77405,0.727,430.78132,0.727
2270,429.82651,0.742,430.83378,0.742
2271,429.94821,0.583,861.91098,0.583
2272,429.94861,0.588,430.95589,0.588
2273,429.98059,0.798,430.98787,0.798
2274,429.98059,0.8,395.01119,0.8
2275,430.24432,4.694,215.6258,4.694
2276,430.24442,4.692,431.25169,4.692
2277,430.24445,22.804,431.25172,22.804
2278,430.72675,0.734,431.73402,0.734
2279,430.72696,0.735,385.72876,0.735
2280,431.02985,17.132,432.03712,17.132
2281,431.09549,14.285,432.10277,14.285
2282,431.09558,12.901,432.10286,12.901
2283,431.14819,16.285,450.16603,16.285
2284,431.27969,16.312,432.28697,16.312
2285,431.2861,14.6,432.29338,14.6
2286,431.33759,18.93,432.34486,18.93
2287,431.771,0.727,432.77827,0.727
2288,431.82272,0.744,432.83,0.744
2289,432.00165,0.803,433.00892,0.803
2290,432.04288,0.834,387.04467,0.834
2291,432.04498,0.55,433.05226,0.55
2292,432.23489,12.114,433.24217,12.114
2293,432.55804,1.099,867.13064,1.099
2294,432.55817,1.106,433.56544,1.106
2295,432.63953,0.714,433.6468,0.714
2296,432.72284,0.737,433.73012,0.737
2297,432.81534,0.871,395.86673,0.871
2298,432.81561,0.779,433.82289,0.779
2299,432.84415,0.758,433.85142,0.758
2300,432.84869,22.94,433.85597,22.94
2301,433.19321,1.11,434.20048,1.11
2302,433.19379,1.112,374.17993,1.112
2303,433.21878,10.738,434.22606,10.738
2304,433.21899,10.889,434.22627,10.889
2305,433.28708,13.657,434.29436,13.657
2306,434.17841,9.064,435.18568,9.064
2307,434.18558,4.105,435.19285,4.105
2308,434.20425,9.062,435.21153,9.062
2309,434.21426,4.073,435.22154,4.073
2310,434.23651,16.401,435.24379,16.401
2311,434.84161,0.756,435.84889,0.756
2312,434.94846,0.854,435.95573,0.854
2313,435.14291,15.768,436.15019,15.768
2314,435.16937,4.054,436.17665,4.054
2315,435.19754,11.768,436.20482,11.768
2316,435.25134,17.982,436.25862,17.982
2317,435.69415,0.695,436.70143,0.695
2318,435.84671,0.778,436.85399,0.778
2319,435.94385,0.773,436.95112,0.773
2320,435.99625,0.796,437.00352,0.796
2321,436.28299,17.96,437.29027,17.96
2322,436.74689,0.75,437.75416,0.75
2323,436.83469,22.833,437.84196,22.833
2324,436.95609,0.608,437.96336,0.608
2325,436.9653,0.63,437.97258,0.63
2326,437.21378,1.479,438.22105,1.479
2327,437.21381,1.804,438.22108,1.804
2328,437.26715,18.537,438.27443,18.537
2329,437.32077,15.279,438.32805,15.279
2330,437.32443,18.977,438.33171,18.977
2331,437.43622,22.095,438.44349,22.095
2332,437.70203,0.709,438.7093,0.709
2333,438.68756,0.726,439.69484,0.726
2334,438.69897,0.695,439.70625,0.695
2335,438.71527,0.735,439.72255,0.735
2336,438.72208,0.69,439.72935,0.69
2337,438.82178,18.595,439.82905,18.595
2338,439.00613,0.794,440.01341,0.794
2339,439.21686,4.058,440.22413,4.058
2340,439.37912,19.268,440.3864,19.268
2341,439.71329,0.74,440.72056,0.74
2342,439.72028,0.688,440.72755,0.688
2343,440.01477,11.8,441.02205,11.8
2344,440.1322,2.64,220.56974,2.64
2345,440.13232,2.644,441.1396,2.644
2346,440.14066,0.851,441.14793,0.851
2347,440.23999,9.831,441.24727,9.831
2348,440.67825,0.703,441.68553,0.703
2349,440.7103,0.735,441.71757,0.735
2350,440.86023,0.78,441.86751,0.78
2351,440.93127,8.861,441.93855,8.861
2352,441.21585,14.632,442.22313,14.632
2353,441.21588,13.669,442.22316,13.669
2354,441.21613,11.078,442.2234,11.078
2355,441.25235,16.073,442.25963,16.073
2356,441.90039,0.774,442.90767,0.774
2357,442.01666,0.614,443.02394,0.614
2358,442.01715,0.768,221.51221,0.768
2359,442.04666,0.834,443.05394,0.834
2360,442.39777,18.886,443.40504,18.886
2361,442.68188,0.732,443.68916,0.732
2362,442.76828,0.761,443.77556,0.761
2363,442.79724,0.741,443.80452,0.741
2364,443.06006,1.117,444.06734,1.117
2365,443.14044,0.853,444.14772,0.853
2366,443.14066,0.854,222.07397,0.854
2367,443.24728,19.265,444.25456,19.265
2368,443.91003,0.771,444.91731,0.771
2369,443.97589,0.798,444.98317,0.798
2370,444.31509,18.241,445.32237,18.241
2371,445.04535,18.663,446.05263,18.663
2372,445.11902,4.149,446.1263,4.149
2373,445.12781,4.133,446.13508,4.133
2374,445.17603,9.361,446.1833,9.361
2375,445.36826,21.111,446.37553,21.111
2376,445.95483,0.799,446.96211,0.799
2377,446.20291,4.091,447.21019,4.091
2378,446.27722,12.437,447.2845,12.437
2379,446.327,14.373,447.33427,14.373
2380,446.33145,18.676,447.33873,18.676
2381,446.68561,0.711,447.69288,0.711
2382,446.69983,0.735,447.70711,0.735
2383,446.7095,0.689,447.71678,0.689
2384,447.09076,12.611,448.09804,12.611
2385,447.41379,0.788,448.42106,0.788
2386,447.70837,0.69,448.71565,0.69
2387,447.79733,0.742,448.80461,0.742
2388,448.00409,0.785,449.01137,0.785
2389,448.01691,0.814,413.04751,0.814
2390,448.01703,0.812,449.02431,0.812
2391,448.76282,0.686,449.77009,0.686
2392,448.76291,0.684,413.79351,0.684
2393,448.80527,0.747,449.81254,0.747
2394,449.14886,9.928,450.15614,9.928
2395,449.86972,0.692,450.877,0.692
2396,449.87054,0.692,414.90114,0.692
2397,449.91248,0.772,450.91975,0.772
2398,449.98941,0.835,450.99669,0.835
2399,449.99701,0.804,451.00429,0.804
2400,450.80234,0.749,451.80961,0.749
2401,450.8129,0.845,451.82017,0.845
2402,450.81314,18.595,451.82042,18.595
2403,450.81332,0.888,451.8206,0.888
2404,450.81339,0.766,451.82066,0.766
2405,450.97556,17.126,451.98283,17.126
2406,451.0795,3.31,452.08677,3.31
2407,451.12982,15.115,470.14766,15.115
2408,451.13602,4.163,452.14329,4.163
2409,451.13626,6.934,452.14354,6.934
2410,451.24774,15.116,452.25502,15.116
2411,451.28262,18.868,452.2899,18.868
2412,451.28287,18.689,452.29014,18.689
2413,451.8667,0.693,452.87398,0.693
2414,451.96246,0.798,452.96974,0.798
2415,452.27795,17.597,453.28523,17.597
2416,452.7207,0.743,453.72798,0.743
2417,452.80441,0.681,417.83501,0.681
2418,452.80447,0.679,453.81175,0.679
2419,452.81836,0.774,453.82564,0.774
2420,453.19571,11.747,454.20299,11.747
2421,453.21024,9.066,454.21751,9.066
2422,453.26807,14.642,454.27534,14.642
2423,453.39465,19.657,454.40193,19.657
2424,454.11108,5.099,227.55918,5.099
2425,454.11111,6.8,455.11839,6.8
2426,454.1796,10.736,455.18687,10.736
2427,454.1796,10.878,455.18687,10.878
2428,454.18454,4.057,455.19182,4.057
2429,454.57123,2.801,911.15701,2.801
2430,454.66153,0.726,455.66881,0.726
2431,454.68979,0.697,455.69707,0.697
2432,454.92606,0.585,911.86667,0.585
2433,454.97598,0.647,418.02738,0.647
2434,454.97604,0.652,455.98332,0.652
2435,455.09717,5.255,456.10444,5.255
2436,455.18185,4.056,456.18913,4.056
2437,455.19089,4.054,456.19816,4.054
2438,455.26886,13.661,474.2867,13.661
2439,455.34232,14.633,456.34959,14.633
2440,455.68851,0.695,456.69578,0.695
2441,455.8497,0.746,456.85698,0.746
2442,456.00443,0.808,457.0117,0.808
2443,456.1601,9.061,457.16737,9.061
2444,456.65311,0.708,457.66038,0.708
2445,456.8338,17.276,457.84108,17.276
2446,456.83429,0.779,457.84157,0.779
2447,457.0961,3.337,458.10338,3.337
2448,457.12518,15.771,458.13246,15.771
2449,457.17938,11.078,458.18666,11.078
2450,457.21121,9.206,458.21849,9.206
2451,457.28476,14.63,458.29204,14.63
2452,457.33179,17.284,916.67813,17.284
2453,457.332,16.393,916.67855,16.393
2454,457.6969,0.698,458.70418,0.698
2455,457.8208,0.692,458.82808,0.692
2456,457.84653,0.747,458.8538,0.747
2457,457.92581,0.774,458.93309,0.774
2458,458.30569,14.626,459.31297,14.626
2459,458.69495,0.696,199.84055,0.696
2460,458.69516,0.726,459.70244,0.726
2461,458.90213,16.703,459.90941,16.703
2462,458.94907,0.605,477.96691,0.605
2463,459.3472,21.109,460.35448,21.109
2464,459.70853,0.737,460.7158,0.737
2465,459.98697,0.799,460.99425,0.799
2466,460.01764,11.387,922.04983,11.387
2467,460.34302,14.804,461.35029,14.804
2468,460.70651,0.736,461.71379,0.736
2469,460.76602,0.752,461.7733,0.752
2470,460.98087,0.824,461.98814,0.824
2471,461.0108,0.6,462.01808,0.6
2472,461.11438,11.733,462.12166,11.733
2473,461.19894,4.021,462.20622,4.021
2474,461.33835,13.893,462.34563,13.893
2475,461.33859,13.885,924.69174,13.885
2476,461.36353,20.774,462.3708,20.774
2477,461.36359,20.438,462.37086,20.438
2478,462.2984,18.15,463.30568,18.15
2479,462.6738,0.727,463.68107,0.727
2480,462.69214,0.695,463.69942,0.695
2481,462.70288,0.732,463.71016,0.732
2482,463.19836,11.076,464.20564,11.076
2483,463.23508,13.25,464.24235,13.25
2484,463.37915,19.357,464.38643,19.357
2485,463.38843,0.77,464.3957,0.77
2486,463.67114,0.721,464.67842,0.721
2487,463.97693,11.736,464.98421,11.736
2488,463.99127,0.801,404.97742,0.801
2489,464.0285,0.818,465.03578,0.818
2490,464.12198,0.85,465.12926,0.85
2491,464.30164,14.378,465.30891,14.378
2492,464.31418,18.642,465.32146,18.642
2493,464.31442,18.749,465.3217,18.749
2494,464.33755,11.734,465.34483,11.734
2495,464.73682,0.685,465.74409,0.685
2496,464.8381,0.538,483.85595,0.538
2497,465.00281,14.558,466.01008,14.558
2498,465.30386,18.617,466.31114,18.617
2499,465.35556,19.512,466.36284,19.512
2500,465.68158,0.724,466.68886,0.724
2501,465.80231,0.735,466.80958,0.735
2502,465.95755,0.791,466.96483,0.791
2503,466.01059,15.063,934.03573,15.063
2504,466.01065,15.058,467.01793,15.058
2505,466.16754,0.849,467.17482,0.849
2506,466.68015,0.726,467.68742,0.726
2507,466.70273,0.692,467.71,0.692
2508,466.78696,0.756,467.79423,0.756
2509,466.99533,0.802,936.00521,0.802
2510,466.99533,0.803,468.00261,0.803
2511,467.10095,4.169,468.10823,4.169
2512,467.159,3.213,468.16627,3.213
2513,467.41055,19.895,468.41783,19.895
2514,467.7998,0.73,468.80708,0.73
2515,467.87802,0.761,468.8853,0.761
2516,468.12897,0.81,469.13624,0.81
2517,468.20959,11.392,469.21687,11.392
2518,468.26501,1.107,469.27229,1.107
2519,468.69196,0.736,469.69923,0.736
2520,468.69263,0.738,487.71047,0.738
2521,468.7793,18.591,469.78657,18.591
2522,468.78003,0.759,469.78731,0.759
2523,468.85431,22.932,469.86159,22.932
2524,469.36444,13.805,940.74344,13.805
2525,469.68991,0.734,470.69719,0.734
2526,469.98529,0.8,489.00313,0.8
2527,469.9856,0.853,489.00344,0.853
2528,469.9859,0.847,470.99318,0.847
2529,469.99884,0.803,410.98499,0.803
2530,470.17905,4.113,471.18632,4.113
2531,470.42911,19.362,471.43638,19.362
2532,470.65854,0.72,471.66582,0.72
2533,470.71893,0.686,471.72621,0.686
2534,470.71909,0.741,471.72636,0.741
2535,470.77594,0.758,471.78322,0.758
2536,471.0658,0.592,490.08364,0.592
2537,471.15958,0.786,472.16685,0.786
2538,471.15979,0.813,436.19039,0.813
2539,471.16287,4.078,472.17015,4.078
2540,471.29999,14.631,472.30726,14.631
2541,471.3259,13.665,472.33317,13.665
2542,471.65897,0.716,472.66624,0.716
2543,471.82404,0.749,472.83131,0.749
2544,471.94119,0.836,472.94847,0.836
2545,471.97842,0.808,472.9857,0.808
2546,471.97849,0.804,435.02988,0.804
2547,472.03119,18.794,473.03847,18.794
2548,472.34653,18.745,473.3538,18.745
2549,472.62726,0.715,473.63453,0.715
2550,472.80157,22.856,473.80885,22.856
2551,473.05292,14.654,948.12039,14.654
2552,473.11792,4.173,474.1252,4.173
2553,473.11819,6.935,474.12547,6.935
2554,473.26486,18.856,474.27214,18.856
2555,473.2825,17.497,474.28978,17.497
2556,473.32684,16.156,474.33412,16.156
2557,473.65399,0.712,474.66127,0.712
2558,473.67001,0.723,474.67729,0.723
2559,473.75555,0.719,474.76283,0.719
2560,474.30075,13.662,475.30803,13.662
2561,474.32196,13.633,475.32924,13.633
2562,474.32211,13.849,475.32939,13.849
2563,474.36166,19.128,475.36894,19.128
2564,474.66684,0.724,475.67412,0.724
2565,474.7861,0.681,475.79338,0.681
2566,474.79996,0.77,475.80723,0.77
2567,474.8002,0.869,475.80748,0.869
2568,474.82932,0.754,439.85991,0.754
2569,474.98233,0.801,475.98961,0.801
2570,475.20316,11.749,476.21043,11.749
2571,475.20346,11.392,476.21074,11.392
2572,475.21036,4.085,476.21763,4.085
2573,475.25031,14.629,476.25758,14.629
2574,475.68881,0.692,476.69609,0.692
2575,475.79129,0.693,476.79857,0.693
2576,475.98895,0.663,476.99623,0.663
2577,476.73944,0.745,477.74672,0.745
2578,476.8259,0.755,477.83317,0.755
2579,477.15591,1.113,478.16319,1.113
2580,477.2504,13.249,364.26481,13.249
2581,477.25055,13.247,478.25783,13.247
2582,477.27686,13.651,478.28413,13.651
2583,477.29816,18.865,478.30543,18.865
2584,477.34268,18.39,478.34996,18.39
2585,477.47815,21.686,478.48543,21.686
2586,477.68588,0.691,478.69316,0.691
2587,477.98642,0.805,478.9937,0.805
2588,478.29337,17.818,479.30064,17.818
2589,478.29352,17.629,479.30079,17.629
2590,478.64838,0.725,479.65565,0.725
2591,478.67639,0.721,479.68367,0.721
2592,478.73087,0.747,479.73814,0.747
2593,478.81366,18.595,479.82094,18.595
2594,479.11676,1.091,480.12404,1.091
2595,479.14697,0.816,480.15425,0.816
2596,479.16104,11.082,480.16832,11.082
2597,479.29248,14.631,480.29976,14.631
2598,479.3736,18.951,480.38087,18.951
2599,479.64499,0.715,480.65227,0.715
2600,479.82907,0.75,480.83635,0.75
2601,480.28769,14.63,481.29497,14.63
2602,480.30899,18.358,481.31627,18.358
2603,480.34796,18.407,481.35524,18.407
2604,480.64313,0.717,435.64492,0.717
2605,480.67212,0.719,481.6794,0.719
2606,480.72839,0.747,481.73567,0.747
2607,480.99493,8.865,482.00221,8.865
2608,481.05032,13.633,482.0576,13.633
2609,481.05038,13.631,964.11532,13.631
2610,481.33194,17.051,482.33922,17.051
2611,481.42575,20.45,482.43303,20.45
2612,481.97693,0.601,482.98421,0.601
2613,482.00565,11.812,483.01292,11.812
2614,482.20599,14.631,483.21327,14.631
2615,482.20612,10.89,483.21339,10.89
2616,482.20633,10.735,483.21361,10.735
2617,482.20648,13.674,483.21376,13.674
2618,482.65347,0.721,483.66075,0.721
2619,482.66873,0.723,483.67601,0.723
2620,482.67731,0.697,483.68458,0.697
2621,482.96088,0.601,483.96815,0.601
2622,482.96112,0.856,483.9684,0.856
2623,482.96936,0.801,483.97664,0.801
2624,483.12741,0.815,484.13469,0.815
2625,483.18073,4.017,484.188,4.017
2626,483.26337,14.634,484.27064,14.634
2627,483.27222,16.791,484.27949,16.791
2628,483.27228,16.59,484.27955,16.59
2629,483.27509,17.622,484.28236,17.622
2630,483.85248,0.762,446.90387,0.762
2631,483.85281,0.776,484.86009,0.776
2632,484.32761,10.029,485.33488,10.029
2633,484.32779,9.817,485.33507,9.817
2634,484.32779,10.022,970.67013,10.022
2635,484.6514,0.725,485.65867,0.725
2636,484.7525,0.758,485.75978,0.758
2637,484.78238,0.743,485.78966,0.743
2638,484.99878,14.558,486.00606,14.558
2639,484.99884,14.73,486.00612,14.73
2640,485.06836,18.668,486.07564,18.668
2641,485.21689,13.248,486.22417,13.248
2642,485.27841,16.169,486.28569,16.169
2643,485.66605,0.698,486.67332,0.698
2644,485.70795,0.741,486.71522,0.741
2645,485.83084,22.927,486.83812,22.927
2646,486.00668,15.062,974.02792,15.062
2647,486.00711,15.057,487.01439,15.057
2648,486.0105,0.841,487.01777,0.841
2649,486.22763,13.755,487.23491,13.755
2650,486.29697,11.869,487.30424,11.869
2651,486.66284,0.717,487.67012,0.717
2652,486.69287,0.731,243.85007,0.731
2653,486.69366,0.734,487.70094,0.734
2654,486.77914,0.746,243.89321,0.746
2655,486.9209,0.623,487.92818,0.623
2656,487.64923,14.858,977.31302,14.858
2657,487.66299,0.696,488.67027,0.696
2658,487.67322,0.723,488.68049,0.723
2659,487.94009,0.786,488.94737,0.786
2660,488.04428,0.577,507.06212,0.577
2661,488.6601,0.701,489.66737,0.701
2662,488.68658,0.733,489.69386,0.733
2663,488.87674,0.647,489.88402,0.647
2664,489.21896,11.399,490.22624,11.399
2665,489.21912,11.746,490.22639,11.746
2666,489.27728,17.416,490.28456,17.416
2667,489.4054,0.791,490.41267,0.791
2668,489.67062,0.726,490.6779,0.726
2669,489.68582,0.732,490.6931,0.732
2670,489.73016,0.719,490.73744,0.719
2671,489.7818,0.739,490.78908,0.739
2672,489.99356,1.047,491.00084,1.047
2673,490.05984,0.591,491.06712,0.591
2674,490.59824,0.716,491.60551,0.716
2675,490.65723,0.703,491.6645,0.703
2676,490.68173,0.73,491.68901,0.73
2677,490.77451,0.771,491.78178,0.771
2678,491.20749,14.133,492.21477,14.133
2679,491.2663,15.117,492.27357,15.117
2680,491.65576,0.704,492.66304,0.704
2681,491.96786,0.845,492.97514,0.845
2682,491.96951,0.802,432.95566,0.802
2683,492.33304,12.659,493.34031,12.659
2684,492.33307,12.436,493.34035,12.436
2685,492.34549,19.308,493.35277,19.308
2686,492.59564,0.713,493.60292,0.713
2687,492.65439,0.698,493.66167,0.698
2688,492.99649,11.074,494.00377,11.074
2689,493.1416,0.813,458.1722,0.813
2690,493.14175,0.809,494.14903,0.809
2691,493.30801,14.632,494.31529,14.632
2692,493.65289,0.7,494.66017,0.7
2693,493.66373,0.725,494.671,0.725
2694,493.67786,0.738,494.68513,0.738
2695,493.69385,0.743,494.70112,0.743
2696,493.90231,0.766,494.90959,0.766
2697,494.09793,0.589,990.21042,0.589
2698,494.09818,0.576,495.10545,0.576
2699,494.66187,0.725,495.66914,0.725
2700,494.70517,0.747,495.71245,0.747
2701,494.80243,0.87,495.80971,0.87
2702,495.28757,13.658,496.29484,13.658
2703,495.34363,11.616,496.3509,11.616
2704,495.34384,11.427,496.35112,11.427
2705,495.66064,0.728,496.66792,0.728
2706,495.97546,0.802,496.98274,0.802
2707,496.25613,10.653,497.26341,10.653
2708,496.64624,0.704,497.65352,0.704
