Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
2043,336.32578,16.555,335.3185,16.555
2044,336.32584,19.18,335.31856,19.18
2045,336.79227,0.778,335.78499,0.778
2046,336.80255,29,335.79527,29
2047,336.83945,0.802,335.83217,0.802
2048,336.8688,0.724,335.86153,0.724
2049,336.90948,29.006,335.90221,29.006
2050,336.93509,0.687,335.92781,0.687
2051,337.02405,5.482,336.01677,5.482
2052,337.19638,10.287,336.1891,10.287
2053,337.20065,17.373,336.19338,17.373
2054,337.20068,17.375,354.20397,17.375
2055,337.23462,18.012,336.22734,18.012
2056,337.29233,17.431,336.28505,17.431
2057,337.90512,0.791,336.89784,0.791
2058,337.96948,0.649,336.96221,0.649
2059,338.05057,0.74,337.04329,0.74
2060,338.27988,6.465,337.2726,6.465
2061,338.3414,20.065,337.33412,20.065
2062,338.34152,18.71,320.3077,18.71
2063,338.68344,16.705,675.35233,16.705
2064,338.78519,0.774,337.77791,0.774
2065,338.80591,0.744,337.79863,0.744
2066,338.90576,29.001,337.89849,29.001
2067,339.02124,0.801,338.01396,0.801
2068,339.12195,1.019,306.08846,1.019
2069,339.13803,15.187,338.13075,15.187
2070,339.27524,1.013,338.26796,1.013
2071,339.2868,18.164,338.27953,18.164
2072,339.28906,15.892,338.28179,15.892
2073,339.28925,15.016,338.28197,15.016
2074,339.32562,19.874,338.31835,19.874
2075,339.78482,20.413,338.77754,20.413
2076,339.90247,0.798,338.89519,0.798
2077,339.92856,29.019,338.92128,29.019
2078,339.97809,0.851,316.98887,0.851
2079,340.23026,12.681,339.22298,12.681
2080,340.25931,4.184,339.25203,4.184
2081,340.26486,8.26,678.51517,8.26
2082,340.35736,20.652,339.35008,20.652
2083,340.35751,21.024,339.35024,21.024
2084,340.39362,17.728,339.38634,17.728
2085,340.78229,0.774,339.77501,0.774
2086,340.91641,0.633,339.90914,0.633
2087,340.93201,0.699,339.92473,0.699
2088,341.22797,1.566,340.22069,1.566
2089,341.29083,1.042,340.28356,1.042
2090,341.92361,29.014,340.91634,29.014
2091,341.94693,0.798,340.93965,0.798
2092,341.96243,0.843,340.95516,0.843
2093,342.16742,15.194,341.16014,15.194
2094,342.24844,4.194,341.24117,4.194
2095,342.2749,2.507,341.26763,2.507
2096,342.27792,20.42,682.54129,20.42
2097,342.37271,16.9,341.36543,16.9
2098,342.37274,12.481,341.36547,12.481
2099,342.37277,15.554,341.3655,15.554
2100,342.79996,0.747,341.79268,0.747
2101,342.84708,0.885,341.8398,0.885
2102,342.84741,0.729,319.85819,0.729
2103,342.84744,0.727,341.84017,0.727
2104,342.8475,0.795,341.84023,0.795
2105,342.86874,0.729,341.86147,0.729
2106,343.25891,5.588,342.25163,5.588
2107,343.2858,21.147,684.55704,21.147
2108,343.29327,13.033,342.286,13.033
2109,343.29517,11.03,342.28789,11.03
2110,343.32059,18.53,342.31331,18.53
2111,343.32059,18.744,342.31331,18.744
2112,343.3208,18.574,342.31352,18.574
2113,343.86197,0.793,342.85469,0.793
2114,343.90497,28.983,342.89769,28.983
2115,343.92349,28.99,342.91622,28.99
2116,343.95444,0.739,342.94716,0.739
2117,344.05859,1.026,321.06937,1.026
2118,344.05881,0.848,321.06959,0.848
2119,344.06625,5.073,343.05898,5.073
2120,344.06625,5.17,343.05898,5.17
2121,344.07584,20.315,343.06856,20.315
2122,344.18146,3.439,343.17418,3.439
2123,344.2178,3.505,343.21053,3.505
2124,344.22174,10.767,343.21446,10.767
2125,344.22781,3.938,326.19399,3.938
2126,344.29053,3.181,343.28325,3.181
2127,344.29065,3.185,171.64169,3.185
2128,344.73029,0.769,343.72301,0.769
2129,345.04684,0.836,344.03957,0.836
2130,345.18463,15.158,344.17735,15.158
2131,345.18478,14.98,344.17751,14.98
2132,345.2204,7.686,344.21312,7.686
2133,345.23813,7.96,344.23085,7.96
2134,345.26483,18.157,688.51511,18.157
2135,345.3363,19.614,344.32903,19.614
2136,345.4104,11.721,344.40312,11.721
2137,345.89758,0.784,344.89031,0.784
2138,346.00378,1.042,323.01456,1.042
2139,346.00388,0.863,323.01465,0.863
2140,346.04694,0.957,345.03966,0.957
2141,346.15482,2.469,345.14754,2.469
2142,346.19711,4.218,345.18984,4.218
2143,346.89786,0.718,323.90864,0.718
2144,347.13382,0.644,346.12654,0.644
2145,347.17938,11.739,346.17211,11.739
2146,347.21716,5.944,346.20989,5.944
2147,347.21729,6.724,346.21001,6.724
2148,347.29794,11.72,346.29067,11.72
2149,347.41647,11.696,346.4092,11.696
2150,347.90335,0.802,346.89607,0.802
2151,348.07019,2.873,347.06291,2.873
2152,348.07947,0.726,347.07219,0.726
2153,348.31073,17.427,347.30345,17.427
2154,348.81381,0.738,347.80654,0.738
2155,348.83447,0.73,347.8272,0.73
2156,348.98969,1.046,347.98241,1.046
2157,349.06165,0.857,348.05437,0.857
2158,349.06171,1.04,348.05443,1.04
2159,349.1174,1.009,348.11012,1.009
2160,349.32849,18.576,348.32121,18.576
2161,350.10153,1.054,349.09426,1.054
2162,350.10156,1.252,349.09429,1.252
2163,350.20743,7.086,349.20015,7.086
2164,350.21066,3.847,698.40677,3.847
2165,350.21082,3.849,349.20354,3.849
2166,350.25763,17.427,698.50071,17.427
2167,350.29333,21.634,698.57212,21.634
2168,350.31662,11.719,349.30934,11.719
2169,350.34149,15.437,349.33422,15.437
2170,351.04068,1.107,350.0334,1.107
2171,351.18628,2.44,350.179,2.44
2172,351.21188,8.677,350.20461,8.677
2173,351.34418,19.621,350.3369,19.621
2174,351.931,1.048,350.92372,1.048
2175,351.93112,0.867,350.92385,0.867
2176,352.05487,0.937,351.04759,0.937
2177,352.05493,0.836,351.04766,0.836
2178,352.09644,13.604,351.08916,13.604
2179,352.2955,6.584,351.28823,6.584
2180,352.32071,16.89,351.31343,16.89
2181,352.87631,0.718,329.88709,0.718
2182,352.89725,28.888,351.88997,28.888
2183,352.89752,0.722,351.89025,0.722
2184,353.1163,8.083,352.10903,8.083
2185,353.11661,5.873,352.10933,5.873
2186,353.11664,5.936,352.10936,5.936
2187,353.26611,17.427,352.25884,17.427
2188,353.82867,29.071,352.8214,29.071
2189,353.87921,0.792,352.87193,0.792
2190,353.8808,28.996,352.87352,28.996
2191,353.89035,0.733,352.88307,0.733
2192,354.02448,0.733,353.0172,0.733
2193,354.18427,5.907,353.17699,5.907
2194,354.33633,17.672,353.32906,17.672
2195,354.33636,17.788,353.32909,17.788
2196,354.3728,21.957,353.36553,21.957
2197,354.37283,21.399,353.36556,21.399
2198,354.75906,0.763,353.75179,0.763
2199,354.93161,29.023,353.92433,29.023
2200,355.06342,6.107,354.05614,6.107
2201,355.0874,1.031,354.08013,1.031
2202,355.08746,1.025,332.09824,1.025
2203,355.27005,3.735,354.26277,3.735
2204,355.27005,3.861,354.26277,3.861
2205,355.87592,28.989,313.84209,28.989
2206,355.97443,0.637,354.96715,0.637
2207,355.97455,0.619,709.93454,0.619
2208,356.07709,9.034,355.06981,9.034
2209,356.21756,2.384,355.21028,2.384
2210,356.27921,19.889,355.27193,19.889
2211,356.29327,21.431,710.57199,21.431
2212,356.31561,17.398,355.30834,17.398
2213,356.90524,0.701,355.89797,0.701
2214,357.12894,1.015,356.12166,1.015
2215,357.18933,4.932,356.18205,4.932
2216,357.23547,6.234,356.2282,6.234
2217,357.30124,22.087,712.58792,22.087
2218,357.82324,29,356.81597,29
2219,358.20087,14.978,357.19359,14.978
2220,358.24332,4.63,357.23604,4.63
2221,358.26965,5.162,357.26238,5.162
2222,358.26978,4.921,357.2625,4.921
2223,358.28183,11.259,375.28512,11.259
2224,358.36755,15.137,357.36028,15.137
2225,358.7291,0.793,357.72182,0.793
2226,358.84256,0.727,357.83528,0.727
2227,358.86319,0.725,357.85591,0.725
2228,358.92963,0.675,357.92235,0.675
2229,359.09961,0.764,358.09233,0.764
2230,359.16379,13.936,358.15651,13.936
2231,359.21707,7.495,358.20979,7.495
2232,359.24384,17.422,716.47312,17.422
2233,359.25378,6.724,358.24651,6.724
2234,359.28815,11.259,358.28087,11.259
2235,359.31546,18.699,358.30818,18.699
2236,359.31567,18.9,358.3084,18.9
2237,359.81851,28.997,358.81124,28.997
2238,359.83527,0.789,358.82799,0.789
2239,360.19006,1.877,359.18279,1.877
2240,360.19016,3.371,359.18288,3.371
2241,360.29755,13.032,359.29027,13.032
2242,361.1962,4.863,360.18892,4.863
2243,361.23257,7.651,360.2253,7.651
2244,361.23285,7.137,360.22557,7.137
2245,361.27325,14.207,360.26598,14.207
2246,361.30344,13.032,378.30672,13.032
2247,361.30344,13.032,360.29616,13.032
2248,361.30359,11.824,378.30688,11.824
2249,361.30365,15.053,360.29637,15.053
2250,361.31348,12.774,360.3062,12.774
2251,361.3136,12.536,360.30632,12.536
2252,362.22787,5.335,361.2206,5.335
2253,362.22791,5.8,361.22063,5.8
2254,362.22806,3.277,361.22078,3.277
2255,362.22809,2.684,361.22081,2.684
2256,362.2323,8.894,361.22502,8.894
2257,362.8526,28.992,361.84532,28.992
2258,362.92606,28.911,361.91878,28.911
2259,362.92621,0.699,361.91893,0.699
2260,363.15472,1.007,362.14745,1.007
2261,363.21204,7.398,362.20476,7.398
2262,363.28912,15.178,362.28185,15.178
2263,363.37302,17.604,362.36574,17.604
2264,363.74625,19.048,725.47794,19.048
2265,364.01221,0.726,363.00493,0.726
2266,364.05319,0.729,363.04592,0.729
2267,364.70239,3.882,727.39023,3.882
2268,364.78766,0.737,363.78038,0.737
2269,364.80859,0.73,363.80132,0.73
2270,364.82935,0.725,363.82207,0.725
2271,365.30237,18.564,364.29509,18.564
2272,365.3201,17.35,364.31282,17.35
2273,365.32379,18.903,364.31651,18.903
2274,365.85327,0.79,364.84599,0.79
2275,366.04034,0.849,365.03307,0.849
2276,366.04068,1.031,365.0334,1.031
2277,366.13275,1.029,365.12547,1.029
2278,366.33649,19.796,365.32921,19.796
2279,366.3728,19.907,365.36553,19.907
2280,366.37286,21.194,365.36559,21.194
2281,366.78491,0.738,365.77764,0.738
2282,367.13284,15.194,366.12557,15.194
2283,367.27023,5.492,366.26296,5.492
2284,367.31818,19.621,366.3109,19.621
2285,367.33563,18.564,366.32836,18.564
2286,367.33591,20.553,366.32863,20.553
2287,368.02872,0.834,367.02144,0.834
2288,368.38831,22.642,367.38103,22.642
2289,368.38846,21.96,367.38118,21.96
2290,368.87155,0.721,367.86427,0.721
2291,368.88443,28.988,367.87715,28.988
2292,368.89243,0.716,367.88515,0.716
2293,369.12836,0.691,368.12108,0.691
2294,369.28571,5.552,368.27843,5.552
2295,369.28601,3.699,368.27873,3.699
2296,369.35129,28.45,368.34401,28.45
2297,369.35132,18.289,368.34404,18.289
2298,369.35156,21.52,368.34429,21.52
2299,370.23242,3.838,369.22515,3.838
2300,370.36768,19.989,369.3604,19.989
2301,370.40414,17.886,369.39687,17.886
2302,370.741,0.766,369.73372,0.766
2303,370.75357,0.758,369.74629,0.758
2304,370.88577,28.991,369.8785,28.991
2305,371.10095,1.537,370.09368,1.537
2306,371.10098,2.24,370.09371,2.24
2307,371.14478,1.026,370.1375,1.026
2308,371.16238,16.134,370.15511,16.134
2309,371.22858,19.039,370.2213,19.039
2310,371.31552,20.731,370.30824,20.731
2311,371.31552,21.012,370.30824,21.012
2312,371.31564,21.511,370.30837,21.511
2313,371.44571,29.036,370.43843,29.036
2314,371.73166,19.038,370.72438,19.038
2315,372.0834,1.077,371.07613,1.077
2316,372.08783,0.758,371.08055,0.758
2317,372.259,3.938,371.25173,3.938
2318,372.25912,5.326,371.25185,5.326
2319,372.2854,4.847,371.27812,4.847
2320,372.28555,4.527,371.27828,4.527
2321,372.29733,13.237,371.29006,13.237
2322,372.31052,13.216,371.30324,13.216
2323,372.73282,19.041,743.45108,19.041
2324,372.75113,0.762,371.74385,0.762
2325,372.8815,28.987,371.87422,28.987
2326,373.2081,1.048,372.20082,1.048
2327,373.34222,16.133,372.33495,16.133
2328,374.03693,0.829,373.02965,0.829
2329,374.03693,0.917,373.02965,0.917
2330,374.10541,10.166,373.09813,10.166
2331,374.73502,0.766,373.72774,0.766
2332,374.78256,0.773,373.77529,0.773
2333,374.81622,0.729,373.80895,0.729
2334,374.83728,0.724,373.83,0.724
2335,374.85809,0.718,373.85082,0.718
2336,375.24835,7.948,374.24108,7.948
2337,375.31931,15.321,392.32259,15.321
2338,375.32932,13.215,374.32204,13.215
2339,376.34174,18.903,375.33446,18.903
2340,376.9285,0.805,375.92122,0.805
2341,377.06949,0.86,354.08027,0.86
2342,377.14526,3.882,376.13799,3.882
2343,377.22748,14.838,752.4404,14.838
2344,377.22852,18.569,376.22124,18.569
2345,377.26746,1.012,376.26018,1.012
2346,377.29846,12.391,376.29119,12.391
2347,377.29852,9.908,376.29125,9.908
2348,377.29868,11.258,376.2914,11.258
2349,377.32339,20.72,376.31612,20.72
2350,377.74893,21.865,753.48331,21.865
2351,378.13275,1.352,377.12547,1.352
2352,378.20059,4.213,377.19332,4.213
2353,378.24243,20.422,377.23516,20.422
2354,378.24252,20.419,754.47049,20.419
2355,378.2886,18.905,754.56266,18.905
2356,378.29758,17.432,377.2903,17.432
2357,378.73441,23.292,755.45426,23.292
2358,378.82434,0.797,377.81706,0.797
2359,378.90015,0.699,377.89287,0.699
2360,379.20691,5.123,378.19963,5.123
2361,379.20694,2.925,378.19966,2.925
2362,379.20697,5.994,378.19969,5.994
2363,379.25061,21.159,756.48667,21.159
2364,379.31439,13.032,396.31768,13.032
2365,379.72406,21.276,757.43357,21.276
2366,379.91614,28.845,378.90886,28.845
2367,380.11194,1.065,379.10466,1.065
2368,380.11197,0.862,379.10469,0.862
2369,380.11197,1.496,379.10469,1.496
2370,380.16354,8.171,379.15627,8.171
2371,380.33679,16.163,379.32952,16.163
2372,380.76953,0.753,379.76225,0.753
2373,380.97009,0.802,379.96282,0.802
2374,381.10007,5.326,760.18558,5.326
2375,381.29724,18.904,380.28996,18.904
2376,381.35129,21.359,380.34401,21.359
2377,381.35132,21.069,380.34404,21.069
2378,381.84793,0.794,380.84065,0.794
2379,382.26981,3.679,381.26253,3.679
2380,382.33133,18.057,381.32405,18.057
2381,382.36768,21.036,381.3604,21.036
2382,382.40405,22.721,381.39678,22.721
2383,382.76672,0.77,381.75945,0.77
2384,382.83679,28.992,381.82952,28.992
2385,382.86548,0.716,381.8582,0.716
2386,382.86554,0.882,359.87632,0.882
2387,382.92664,29.034,381.91936,29.034
2388,383.20352,15.567,360.2143,15.567
2389,383.30136,4.04,382.29408,4.04
2390,383.33047,13.832,382.3232,13.832
2391,383.33072,17.347,382.32344,17.347
2392,383.33075,17.35,400.33404,17.35
2393,383.36682,21.928,382.35954,21.928
2394,383.36691,22.269,382.35964,22.269
2395,383.78879,21.144,382.78151,21.144
2396,383.84531,0.785,382.83803,0.785
2397,384.34717,18.708,383.33989,18.708
2398,385.1366,1.03,384.12932,1.03
2399,385.17786,17.203,384.17058,17.203
2400,385.28064,3.557,384.27336,3.557
2401,385.33243,23.69,384.32515,23.69
2402,385.34601,17.499,384.33873,17.499
2403,385.3461,18.575,384.33882,18.575
2404,385.34619,16.88,384.33891,16.88
2405,385.72412,22.392,384.71684,22.392
2406,385.74789,20.138,384.74062,20.138
2407,385.75378,22.143,384.74651,22.143
2408,385.87524,0.658,384.86797,0.658
2409,386.27481,18.9,385.26753,18.9
2410,386.30084,5.002,385.29357,5.002
2411,386.71469,0.77,385.70741,0.77
2412,386.73178,21.725,771.44901,21.725
2413,386.73181,22.964,771.44907,22.964
2414,386.73193,21.723,385.72466,21.723
2415,386.75009,22.49,771.48563,22.49
2416,386.92459,0.686,385.91731,0.686
2417,387.22949,21.007,386.22222,21.007
2418,387.22958,21.005,772.44461,21.005
2419,387.27512,18.901,772.53568,18.901
2420,387.31006,16.75,386.30278,16.75
2421,387.31009,15.271,386.30281,15.271
2422,387.88208,0.791,386.8748,0.791
2423,388.22592,8.383,387.21865,8.383
2424,388.25397,4.351,370.22014,4.351
2425,388.25397,4.358,387.24669,4.358
2426,388.27258,18.903,774.53061,18.903
2427,388.31833,20.799,387.31105,20.799
2428,388.71893,22.178,775.42331,22.178
2429,388.71893,22.183,387.71166,22.183
2430,389.33472,16.192,406.338,16.192
2431,389.33487,16.19,388.32759,16.19
2432,389.34488,13.987,388.3376,13.987
2433,389.72659,22.684,777.43863,22.684
2434,390.01071,0.83,389.00344,0.83
2435,390.3551,18.887,389.34783,18.887
2436,390.35513,18.708,389.34786,18.708
2437,390.51572,1.929,389.50844,1.929
2438,390.75653,0.76,389.74925,0.76
2439,390.79837,0.739,389.79109,0.739
2440,390.83197,0.717,389.82469,0.717
2441,391.27002,5.78,390.26274,5.78
2442,391.28409,20.76,390.27681,20.76
2443,391.31418,13.234,390.3069,13.234
2444,391.77747,21.156,781.54038,21.156
2445,391.92386,0.8,390.91658,0.8
2446,392.22903,5.034,391.22176,5.034
2447,392.73184,21.668,391.72457,21.668
2448,392.74237,22.151,391.73509,22.151
2449,392.75055,29.01,391.74327,29.01
2450,392.75558,20.661,391.74831,20.661
2451,392.90244,0.799,391.89516,0.799
2452,393.21289,5.68,392.20561,5.68
2453,393.22256,5.992,392.21529,5.992
2454,393.24112,22.153,392.23384,22.153
2455,393.24808,22.309,784.4816,22.309
2456,393.28552,11.682,375.2517,11.682
2457,393.2973,20.723,392.29003,20.723
2458,393.7399,22.153,785.46524,22.153
2459,394.09119,15.181,393.08391,15.181
2460,394.25555,22.279,393.24828,22.279
2461,394.30289,13.393,393.29561,13.393
2462,394.33792,23.736,393.33064,23.736
2463,394.35245,16.973,393.34517,16.973
2464,394.87405,0.699,393.86678,0.699
2465,395.12784,15.181,394.12056,15.181
2466,395.20844,3.547,788.40232,3.547
2467,395.22009,18.396,394.21282,18.396
2468,395.30902,11.966,394.30174,11.966
2469,395.30933,11.259,394.30205,11.259
2470,395.33786,1.049,394.33058,1.049
2471,395.367,21.954,394.35973,21.954
2472,395.86386,0.788,394.85658,0.788
2473,396.00952,0.791,395.00224,0.791
2474,396.08618,15.197,395.07891,15.197
2475,396.34082,13.027,395.33354,13.027
2476,396.74368,0.772,395.73641,0.772
2477,396.7644,0.751,395.75713,0.751
2478,397.18674,5.693,396.17946,5.693
2479,397.33249,23.262,792.65042,23.262
2480,397.34964,17.433,396.34236,17.433
2481,397.72427,22.365,793.43399,22.365
2482,397.91074,0.802,396.90346,0.802
2483,398.23898,18.356,397.23171,18.356
2484,398.26218,21.865,397.2549,21.865
2485,398.26233,21.859,794.5101,21.859
2486,398.34021,23.742,794.66587,23.742
2487,398.34045,29.01,397.33318,29.01
2488,398.34048,29.018,794.66642,29.018
2489,398.73193,22.581,397.72466,22.581
2490,398.74088,0.769,397.7336,0.769
2491,398.76599,21.154,397.75871,21.154
2492,398.89041,0.721,397.88313,0.721
2493,399.14444,0.648,199.06858,0.648
2494,399.14465,0.652,398.13738,0.652
2495,399.14471,0.805,398.13744,0.805
2496,399.24307,3.635,1194.70739,3.635
2497,399.24789,23.283,398.24062,23.283
2498,399.25018,15.303,398.24291,15.303
2499,399.2597,21.157,398.25243,21.157
2500,399.26251,21.861,796.51047,21.861
2501,399.34784,29.012,796.68113,29.012
2502,399.34802,29.012,398.34075,29.012
2503,399.73981,23.129,797.46506,23.129
2504,399.75815,23.222,398.75087,23.222
2505,399.90564,0.795,398.89836,0.795
2506,400.20758,3.457,399.2003,3.457
2507,400.24765,21.924,399.24037,21.924
2508,400.2598,23.229,798.50504,23.229
2509,400.26538,21.152,798.51621,21.152
2510,400.28024,13.343,399.27297,13.343
2511,400.34177,14.54,399.33449,14.54
2512,400.74713,21.925,399.73985,21.925
2513,400.74747,22.544,799.48038,22.544
2514,400.74756,23.66,799.48056,23.66
2515,400.74792,29.006,799.4813,29.006
2516,400.76599,23.199,799.51743,23.199
2517,400.77155,21.388,799.52854,21.388
2518,400.80594,0.731,377.81672,0.731
2519,400.806,0.733,399.79872,0.733
2520,400.82718,0.73,399.8199,0.73
2521,400.93835,0.659,399.93108,0.659
2522,401.22668,2.527,800.43882,2.527
2523,401.24542,21.926,800.47629,21.926
2524,401.24747,17.424,400.24019,17.424
2525,401.26367,22.668,800.51279,22.668
2526,401.341,18.356,400.33373,18.356
2527,401.34122,18.984,400.33394,18.984
2528,401.72672,22.485,801.43888,22.485
2529,401.76639,23.137,801.51822,23.137
2530,401.82022,0.799,400.81294,0.799
2531,401.91321,0.784,400.90593,0.784
2532,401.93704,28.88,400.92977,28.88
2533,402.26935,5.015,401.26207,5.015
2534,402.33017,13.032,401.32289,13.032
2535,402.6889,0.771,401.68163,0.771
2536,402.73434,22.707,803.45414,22.707
2537,402.82129,29.008,401.81401,29.008
2538,403.23251,16.87,402.22524,16.87
2539,403.74231,23.394,805.47007,23.394
2540,403.85599,0.789,402.84871,0.789
2541,403.9624,0.877,402.95513,0.877
2542,404.00247,0.693,402.9952,0.693
2543,404.20306,3.195,806.39157,3.195
2544,404.30038,17.725,403.29311,17.725
2545,404.68607,0.766,403.67879,0.766
2546,404.81613,29.011,403.80885,29.011
2547,404.92258,0.699,403.9153,0.699
2548,405.14331,1.004,404.13603,1.004
2549,405.56396,2.868,809.11338,2.868
2550,405.74973,22.357,404.74245,22.357
2551,405.8233,28.996,404.81603,28.996
2552,405.82355,29.001,363.78972,29.001
2553,405.86163,0.789,404.85436,0.789
2554,405.89243,0.781,404.88515,0.781
2555,406.24954,22.35,405.24227,22.35
2556,406.25305,19.33,405.24578,19.33
2557,406.27945,15.565,405.27217,15.565
2558,406.33777,23.223,405.33049,23.223
2559,406.7478,22.349,811.48105,22.349
2560,406.75775,22.905,405.75047,22.905
2561,406.77231,0.736,405.76503,0.736
2562,406.79306,0.732,405.78578,0.732
2563,406.79312,0.732,383.8039,0.732
2564,407.22861,7.027,406.22133,7.027
2565,407.24536,22.973,812.47617,22.973
2566,407.25717,22.826,406.2499,22.826
2567,407.25729,22.912,406.25002,22.912
2568,407.26318,22.627,406.25591,22.627
2569,407.26337,23.05,406.25609,23.05
2570,407.34564,23.762,406.33837,23.762
2571,407.75552,22.914,813.49649,22.914
2572,408.24533,22.98,407.23805,22.98
2573,408.27127,23.029,814.52799,23.029
2574,408.29276,15.054,407.28548,15.054
2575,408.30807,18.326,407.3008,18.326
2576,408.30807,18.554,407.3008,18.554
2577,408.31067,3.625,407.30339,3.625
2578,408.32327,14.223,407.316,14.223
2579,409.1832,19.859,408.17592,19.859
2580,409.18671,2.454,408.17943,2.454
2581,409.27118,20.728,408.2639,20.728
2582,409.2713,20.729,816.52805,20.729
2583,409.32477,13.235,408.31749,13.235
2584,409.38235,21.885,408.37508,21.885
2585,409.38272,22.303,408.37544,22.303
2586,409.75266,22.883,817.49076,22.883
2587,410.10184,15.19,409.09456,15.19
2588,410.22232,18.401,409.21504,18.401
2589,410.25333,1.131,409.24605,1.131
2590,410.37762,21.511,409.37035,21.511
2591,410.47174,17.514,409.46446,17.514
2592,410.73184,22.542,819.44913,22.542
2593,410.75012,22.63,409.74285,22.63
2594,410.83487,0.724,193.92282,0.724
2595,410.85605,0.726,409.84877,0.726
2596,411.35776,14.425,410.35048,14.425
2597,411.73978,23.104,821.465,23.104
2598,411.758,22.638,821.50144,22.638
2599,411.83777,0.794,410.83049,0.794
2600,411.94128,0.729,410.93401,0.729
2601,412.08173,15.192,411.07445,15.192
2602,412.2825,18.352,411.27522,18.352
2603,412.33585,11.25,411.32857,11.25
2604,412.37814,19.907,411.37087,19.907
2605,412.37814,19.91,370.34432,19.91
2606,412.7175,0.759,411.71022,0.759
2607,412.73822,0.755,411.73094,0.755
2608,413.14102,2.959,412.13375,2.959
2609,413.24109,18.349,412.23381,18.349
2610,413.25613,1.551,824.49771,1.551
2611,413.27255,1.2,412.26528,1.2
2612,413.32349,17.436,390.33427,17.436
2613,413.77362,23.344,825.53269,23.344
2614,413.7793,22.085,825.54404,22.085
2615,413.93146,0.864,390.94224,0.864
2616,414.21823,2.425,413.21095,2.425
2617,414.25296,22.299,826.49137,22.299
2618,414.25732,22.707,413.25005,22.707
2619,414.33212,11.819,413.32485,11.819
2620,414.35126,13.025,413.34398,13.025
2621,414.73447,22.628,827.45438,22.628
2622,414.76306,23.26,827.51157,23.26
2623,414.76331,23.207,413.75603,23.207
2624,415.13104,20.757,414.12377,20.757
2625,415.26074,22.722,828.50693,22.722
2626,415.34143,18.233,414.33415,18.233
2627,415.7424,23.187,829.47025,23.187
2628,415.75272,20.675,829.49088,20.675
2629,416.06668,0.726,415.0594,0.726
2630,416.28513,4.352,415.27785,4.352
2631,416.37292,20.707,415.36565,20.707
2632,416.7327,0.757,393.74348,0.757
2633,416.75021,23.39,831.48587,23.39
2634,416.77957,0.735,415.77229,0.735
2635,416.80124,0.73,415.79396,0.73
2636,416.82178,0.728,393.83256,0.728
2637,416.8219,0.728,415.81462,0.728
2638,417.24524,2.395,416.23796,2.395
2639,417.336,14.248,416.32872,14.248
2640,417.35715,17.855,416.34987,17.855
2641,417.7399,21.799,416.73262,21.799
2642,417.79419,0.79,416.78691,0.79
2643,417.84641,29.003,416.83913,29.003
2644,418.21786,6.204,417.21059,6.204
2645,418.2439,20.759,834.47324,20.759
2646,418.34991,19.795,417.34264,19.795
2647,418.74774,22.322,835.48093,22.322
2648,419.2496,2.375,418.24233,2.375
2649,419.31509,21.692,418.30782,21.692
2650,419.31525,21.485,418.30797,21.485
2651,419.31525,21.607,418.30797,21.607
2652,419.3515,18.409,418.34422,18.409
2653,419.75543,22.553,837.49631,22.553
2654,419.76563,23.061,418.75835,23.061
2655,419.79114,0.783,418.78386,0.783
2656,420.04108,2.873,838.0676,2.873
2657,420.04114,2.94,419.03386,2.94
2658,420.08722,15.179,419.07994,15.179
2659,420.25717,22.549,838.49979,22.549
2660,420.26492,23.063,419.25765,23.063
2661,420.76324,23.059,839.51194,23.059
2662,420.88474,0.721,419.87746,0.721
2663,421.15085,5.351,840.28714,5.351
2664,421.17468,3.25,420.16741,3.25
2665,421.17468,4.021,420.16741,4.021
2666,421.17474,3.489,420.16747,3.489
2667,421.2536,23.1,420.24632,23.1
2668,421.25784,10.78,420.25057,10.78
2669,421.26083,23.648,840.50711,23.648
2670,421.31686,11.682,420.30959,11.682
2671,421.32455,15.05,420.31728,15.05
2672,421.73492,29.009,841.4553,29.009
2673,421.76385,23.043,841.51316,23.043
2674,421.77112,23.573,841.52768,23.573
2675,422.11038,15.195,421.10311,15.195
2676,422.30246,24.467,421.29518,24.467
2677,422.34726,16.734,421.33998,16.734
2678,422.73199,22.364,843.44944,22.364
2679,422.74661,0.737,421.73934,0.737
2680,422.75037,22.429,421.74309,22.429
2681,422.76688,0.731,421.7596,0.731
2682,422.78711,0.728,421.77983,0.728
2683,423.25122,19.777,422.24394,19.777
2684,423.43036,15.66,422.42308,15.66
2685,423.73956,22.896,845.46457,22.896
2686,423.7579,22.439,845.50125,22.439
2687,423.8118,0.79,422.80452,0.79
2688,423.95453,0.664,422.94725,0.664
2689,424.07593,1.076,423.06865,1.076
2690,424.08121,15.183,423.07393,15.183
2691,424.10153,0.834,423.09426,0.834
2692,424.10184,1.005,423.09456,1.005
2693,424.26962,19.741,423.26235,19.741
2694,424.36288,16.175,423.35561,16.175
2695,424.74356,0.742,423.73628,0.742
2696,424.76581,22.794,847.51706,22.794
2697,424.76596,22.653,847.51737,22.653
2698,424.89276,0.687,423.88548,0.687
2699,425.13727,7.806,424.12999,7.806
2700,425.18164,5.743,424.17436,5.743
2701,425.18176,5.698,424.17449,5.698
2702,425.22183,17.427,424.21456,17.427
2703,425.77338,23.363,849.5322,23.363
2704,425.80878,0.785,424.8015,0.785
2705,426.27014,19.739,425.26286,19.739
2706,426.35718,14.954,425.3499,14.954
2707,426.82996,0.726,425.82268,0.726
2708,426.85074,0.723,425.84346,0.723
