ID,m/z,RT,ID,Name,Grade,Formula,Sim1,Sim2,Adduct,MS2_ID,Match_Seed,Level,Score
2002,331.28415,17.387,HMDB0072844,['MG(i-16:0/0:0/0:0)'],1,C19H38O4,0.85,1.0,-,45181,OSI00662,1,0.88
2002,331.28415,17.387,HMDB0072873,['MG(0:0/i-16:0/0:0)'],1,C19H38O4,0.71,1.0,-,45181,OSI00662,1,0.83
2003,331.28427,17.456,HMDB0011533,['MG(0:0/16:0/0:0)'],1,C19H38O4,0.86,1.0,-,45181,OSI00662,1,0.91
2003,331.28427,17.456,HMDB0011564,['MG(16:0/0:0/0:0)'],1,C19H38O4,1.0,1.0,-,45181,OSI00662,1,0.96
2003,331.28427,17.456,HMDB0072844,['MG(i-16:0/0:0/0:0)'],1,C19H38O4,0.85,1.0,-,45181,OSI00662,1,0.88
2003,331.28427,17.456,HMDB0072873,['MG(0:0/i-16:0/0:0)'],1,C19H38O4,0.71,1.0,-,45181,OSI00662,1,0.84
2004,331.2843,17.434,HMDB0011533,['MG(0:0/16:0/0:0)'],1,C19H38O4,0.86,1.0,-,45181,OSI00662,1,0.91
2004,331.2843,17.434,HMDB0011564,['MG(16:0/0:0/0:0)'],1,C19H38O4,1.0,1.0,-,45181,OSI00662,1,0.96
2004,331.2843,17.434,HMDB0072844,['MG(i-16:0/0:0/0:0)'],1,C19H38O4,0.85,1.0,-,45181,OSI00662,1,0.88
2004,331.2843,17.434,HMDB0072873,['MG(0:0/i-16:0/0:0)'],1,C19H38O4,0.71,1.0,-,45181,OSI00662,1,0.84
2005,331.32043,18.735,-,-,-,-,-,-,-,45182,-,-,-
2006,331.33981,13.87,-,-,-,-,-,-,-,-1,-,-,-
2007,331.91327,29.001,-,-,-,-,-,-,-,45185,-,-,-
2008,331.91904,28.994,-,-,-,-,-,-,-,45185,-,-,-
2009,332.01175,1.039,-,-,-,-,-,-,-,-1,-,-,-
2010,332.09503,0.852,OSI00383,['N-Acetylneuraminic acid'],3,C11H19NO9,0.43,-,-,-1,OSI00392,3,-
2010,332.09503,0.852,C00270,['N-Acetylneuraminate'],3,C11H19NO9,0.43,-,-,-1,OSI00392,3,-
2010,332.09503,0.852,C19909,['N-Acetyl-alpha-neuraminate'],3,C11H19NO9,0.43,-,-,-1,OSI00392,3,-
2011,332.56152,0.856,-,-,-,-,-,-,-,45195,-,-,-
2012,332.56192,1.065,-,-,-,-,-,-,-,45195,-,-,-
2013,332.79788,0.759,-,-,-,-,-,-,-,45201,-,-,-
2014,332.83978,0.736,-,-,-,-,-,-,-,-1,-,-,-
2015,332.91107,29.0,-,-,-,-,-,-,-,-1,-,-,-
2016,332.91113,29.0,-,-,-,-,-,-,-,-1,-,-,-
2017,332.91605,29.001,-,-,-,-,-,-,-,-1,-,-,-
2018,332.94244,0.789,-,-,-,-,-,-,-,-1,-,-,-
2019,333.06454,0.805,-,-,-,-,-,-,-,45204,-,-,-
2020,333.20154,6.676,-,-,-,-,-,-,-,45214,-,-,-
2021,333.2016,9.966,-,-,-,-,-,-,-,45209,-,-,-
2022,333.20163,5.915,-,-,-,-,-,-,-,45211,-,-,-
2023,333.28253,10.925,-,-,-,-,-,-,-,45216,-,-,-
2024,333.28253,11.151,-,-,-,-,-,-,-,45216,-,-,-
2025,334.90845,29.005,-,-,-,-,-,-,-,-1,-,-,-
2026,334.94412,0.796,-,-,-,-,-,-,-,-1,-,-,-
2027,335.04483,15.189,-,-,-,-,-,-,-,45226,-,-,-
2028,335.09485,0.809,OSI00548,['L-β-Imidazolelactic acid'],2,C6H8N2O3,0.4,0.23,-,45229,OSI00498,1,0.49
2028,335.09485,0.809,C05568,['Imidazole lactate'],2,C6H8N2O3,0.4,0.23,-,45229,OSI00498,1,0.49
2028,335.09485,0.809,HMDB0002320,['Imidazolelactic acid'],2,C6H8N2O3,0.4,0.08,-,45229,OSI00527,2,0.45
2028,335.09485,0.809,C03680,['4-Imidazolone-5-propanoate'],2,C6H8N2O3,0.44,0.27,-,45229,C00099,2,0.49
2028,335.09485,0.809,C03680,['4-Imidazolone-5-propanoate'],1,C6H8N2O3,0.42,0.62,-,45229,OSI00050,3,0.59
2029,335.10562,2.93,-,-,-,-,-,-,-,45235,-,-,-
2030,335.1058,6.052,OSI00284,['Penicillin G'],2,C16H18N2O4S,0.48,0.3,-,45232,OSI01522,1,0.53
2030,335.1058,6.052,C05551,['Penicillin G'],2,C16H18N2O4S,0.48,0.3,-,45232,OSI01522,1,0.53
2030,335.1058,6.052,OSI00284,['Penicillin G'],1,C16H18N2O4S,0.61,0.8,-,45232,OSI00334,2,0.71
2030,335.1058,6.052,C05551,['Penicillin G'],1,C16H18N2O4S,0.61,0.8,-,45232,OSI00334,2,0.71
2031,335.10587,8.171,OSI00284,['Penicillin G'],2,C16H18N2O4S,0.48,0.11,-,45234,OSI01522,1,0.46
2031,335.10587,8.171,C05551,['Penicillin G'],2,C16H18N2O4S,0.48,0.11,-,45234,OSI01522,1,0.46
2031,335.10587,8.171,OSI00284,['Penicillin G'],1,C16H18N2O4S,0.61,0.74,-,45234,OSI00334,2,0.69
2031,335.10587,8.171,C05551,['Penicillin G'],1,C16H18N2O4S,0.61,0.74,-,45234,OSI00334,2,0.69
2032,335.10593,4.519,-,-,-,-,-,-,-,45230,-,-,-
2033,335.20758,4.934,HMDB0033218,"['""2', '6-Dimethyl-7-octene-1', '6-diol 8-O-glucoside""']",2,C16H30O7,0.43,0.36,-,45241,HMDB0004971,2,0.44
2033,335.20758,4.934,HMDB0034771,"['""3', '7-Dimethyl-5-octene-1', '7-diol 1-glucoside""']",2,C16H30O7,0.41,0.36,-,45241,HMDB0004971,2,0.47
2034,335.20761,4.938,HMDB0028918,['Isoleucyl-Tryptophan'],2,C17H23N3O3,0.48,0.24,-,45241,OSI01522,1,0.55
2034,335.20761,4.938,HMDB0028940,['Leucyl-Tryptophan'],2,C17H23N3O3,0.5,0.24,-,45241,OSI01522,1,0.48
2034,335.20761,4.938,HMDB0029086,['Tryptophyl-Isoleucine'],2,C17H23N3O3,0.5,0.24,-,45241,OSI01522,1,0.55
2034,335.20761,4.938,HMDB0029087,['Tryptophyl-Leucine'],2,C17H23N3O3,0.5,0.24,-,45241,OSI01522,1,0.48
2034,335.20761,4.938,HMDB0028940,['Leucyl-Tryptophan'],1,C17H23N3O3,0.52,0.53,-,45241,OSI01517,1,0.57
2034,335.20761,4.938,HMDB0029087,['Tryptophyl-Leucine'],1,C17H23N3O3,0.55,0.53,-,45241,OSI01517,1,0.59
2034,335.20761,4.938,HMDB0028918,['Isoleucyl-Tryptophan'],1,C17H23N3O3,0.4,0.68,-,45241,HMDB0011172,2,0.66
2034,335.20761,4.938,HMDB0029086,['Tryptophyl-Isoleucine'],1,C17H23N3O3,0.45,0.68,-,45241,HMDB0011172,2,0.66
2035,335.22144,18.327,-,-,-,-,-,-,-,45242,-,-,-
2036,335.9071,0.794,-,-,-,-,-,-,-,-1,-,-,-
2037,336.01538,0.698,-,-,-,-,-,-,-,-1,-,-,-
2038,336.19623,1.588,-,-,-,-,-,-,-,45249,-,-,-
2039,336.27774,20.671,-,-,-,-,-,-,-,45251,-,-,-
2040,336.31046,16.119,-,-,-,-,-,-,-,-1,-,-,-
2041,336.31046,16.122,-,-,-,-,-,-,-,-1,-,-,-
2042,336.32568,18.058,HMDB0031678,['Pipericine'],3,C22H41NO,0.6,-,-,-1,OSI00662,1,-
2043,336.32578,16.555,HMDB0031678,['Pipericine'],3,C22H41NO,0.6,-,-,-1,OSI00662,1,-
2044,336.32584,19.18,HMDB0031678,['Pipericine'],3,C22H41NO,0.6,-,-,-1,OSI00662,1,-
2045,336.79227,0.778,-,-,-,-,-,-,-,-1,-,-,-
2046,336.80255,29.0,-,-,-,-,-,-,-,-1,-,-,-
2047,336.83945,0.802,-,-,-,-,-,-,-,-1,-,-,-
2048,336.8688,0.724,-,-,-,-,-,-,-,-1,-,-,-
2049,336.90948,29.006,-,-,-,-,-,-,-,-1,-,-,-
2050,336.93509,0.687,-,-,-,-,-,-,-,45279,-,-,-
2051,337.02405,5.482,-,-,-,-,-,-,-,-1,-,-,-
2052,337.19638,10.287,-,-,-,-,-,-,-,45283,-,-,-
2053,337.20065,17.373,-,-,-,-,-,-,-,45285,-,-,-
2054,337.20068,17.375,-,-,-,-,-,-,-,45285,-,-,-
2055,337.23462,18.012,OSI01197,['5(S)-Hpete'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C04822,['8(R)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C05965,['12(S)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C05966,['15(S)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C14812,['12(R)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C14820,['11(R)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C14821,['9(S)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2055,337.23462,18.012,C14823,['8(S)-HPETE'],3,C20H32O4,0.43,-,-,-1,HMDB0013010,2,-
2056,337.29233,17.431,-,-,-,-,-,-,-,-1,-,-,-
2057,337.90512,0.791,-,-,-,-,-,-,-,45289,-,-,-
2058,337.96948,0.649,-,-,-,-,-,-,-,-1,-,-,-
2059,338.05057,0.74,-,-,-,-,-,-,-,45290,-,-,-
2060,338.27988,6.465,-,-,-,-,-,-,-,45298,-,-,-
2061,338.3414,20.065,OSI00733,['Erucamide'],1,C22H43NO,0.7,0.55,-,45315,OSI00662,1,0.75
2062,338.34152,18.71,-,-,-,-,-,-,-,-1,-,-,-
2063,338.68344,16.705,-,-,-,-,-,-,-,-1,-,-,-
2064,338.78519,0.774,-,-,-,-,-,-,-,45320,-,-,-
2065,338.80591,0.744,-,-,-,-,-,-,-,45321,-,-,-
2066,338.90576,29.001,-,-,-,-,-,-,-,-1,-,-,-
2067,339.02124,0.801,-,-,-,-,-,-,-,-1,-,-,-
2068,339.12195,1.019,HMDB0031870,['gamma-Glutamyl-S-(1-propenyl)cysteine sulfoxide'],3,C11H18N2O6S,0.5,-,-,-1,OSI00312,1,-
2069,339.13803,15.187,-,-,-,-,-,-,-,45323,-,-,-
2070,339.27524,1.013,-,-,-,-,-,-,-,45325,-,-,-
2071,339.2868,18.164,-,-,-,-,-,-,-,45400,-,-,-
2072,339.28906,15.892,-,-,-,-,-,-,-,45379,-,-,-
2073,339.28925,15.016,-,-,-,-,-,-,-,45377,-,-,-
2074,339.32562,19.874,OSI00732,['Erucic acid'],2,C22H42O2,0.73,0.46,-,45402,OSI00662,1,0.72
2074,339.32562,19.874,HMDB0002884,['Cetoleic acid'],2,C22H42O2,0.73,0.46,-,45402,OSI00662,1,0.72
2074,339.32562,19.874,HMDB0031013,['Catelaidic acid'],2,C22H42O2,0.73,0.46,-,45402,OSI00662,1,0.72
2074,339.32562,19.874,OSI00732,['Erucic acid'],1,C22H42O2,0.44,0.55,-,45402,HMDB0013010,2,0.67
2074,339.32562,19.874,HMDB0002884,['Cetoleic acid'],1,C22H42O2,0.44,0.55,-,45402,HMDB0013010,2,0.67
2074,339.32562,19.874,HMDB0031013,['Catelaidic acid'],1,C22H42O2,0.44,0.55,-,45402,HMDB0013010,2,0.67
2074,339.32562,19.874,HMDB0032470,['Phytyl acetate'],2,C22H42O2,0.43,0.47,-,45402,HMDB0072842,2,0.66
2074,339.32562,19.874,HMDB0032470,['Phytyl acetate'],1,C22H42O2,0.46,0.53,-,45402,HMDB0041618,4,0.68
2075,339.78482,20.413,-,-,-,-,-,-,-,-1,-,-,-
2076,339.90247,0.798,-,-,-,-,-,-,-,45403,-,-,-
2077,339.92856,29.019,-,-,-,-,-,-,-,-1,-,-,-
2078,339.97809,0.851,-,-,-,-,-,-,-,-1,-,-,-
2079,340.23026,12.681,C16661,['L-alpha-Acetyl-N-normethadol'],3,C22H29NO2,0.4,-,-,-1,HMDB0031208,3,-
2079,340.23026,12.681,HMDB0061036,['noracymethadol'],3,C22H29NO2,0.4,-,-,-1,HMDB0031208,3,-
2079,340.23026,12.681,HMDB0061169,['nor-Levomethadyl acetate'],3,C22H29NO2,0.4,-,-,-1,HMDB0031208,3,-
2080,340.25931,4.184,-,-,-,-,-,-,-,-1,-,-,-
2081,340.26486,8.26,-,-,-,-,-,-,-,-1,-,-,-
2082,340.35736,20.652,HMDB0000583,['Docosanamide'],1,C22H45NO,0.72,0.64,-,45405,OSI00662,1,0.8
2083,340.35751,21.024,HMDB0000583,['Docosanamide'],1,C22H45NO,0.72,0.64,-,45405,OSI00662,1,0.78
2084,340.39362,17.728,-,-,-,-,-,-,-,45407,-,-,-
2085,340.78229,0.774,-,-,-,-,-,-,-,45410,-,-,-
2086,340.91641,0.633,-,-,-,-,-,-,-,-1,-,-,-
2087,340.93201,0.699,-,-,-,-,-,-,-,45413,-,-,-
2088,341.22797,1.566,-,-,-,-,-,-,-,45414,-,-,-
2089,341.29083,1.042,-,-,-,-,-,-,-,45419,-,-,-
2090,341.92361,29.014,-,-,-,-,-,-,-,45435,-,-,-
2091,341.94693,0.798,-,-,-,-,-,-,-,-1,-,-,-
2092,341.96243,0.843,-,-,-,-,-,-,-,-1,-,-,-
2093,342.16742,15.194,-,-,-,-,-,-,-,-1,-,-,-
2094,342.24844,4.194,-,-,-,-,-,-,-,-1,-,-,-
2095,342.2749,2.507,-,-,-,-,-,-,-,45436,-,-,-
2096,342.27792,20.42,-,-,-,-,-,-,-,45444,-,-,-
2097,342.37271,16.9,-,-,-,-,-,-,-,45449,-,-,-
2098,342.37274,12.481,-,-,-,-,-,-,-,45452,-,-,-
2099,342.37277,15.554,-,-,-,-,-,-,-,45453,-,-,-
2100,342.79996,0.747,-,-,-,-,-,-,-,45454,-,-,-
2101,342.84708,0.885,-,-,-,-,-,-,-,45456,-,-,-
2102,342.84741,0.729,-,-,-,-,-,-,-,45456,-,-,-
2103,342.84744,0.727,-,-,-,-,-,-,-,45456,-,-,-
2104,342.8475,0.795,-,-,-,-,-,-,-,45456,-,-,-
2105,342.86874,0.729,-,-,-,-,-,-,-,-1,-,-,-
2106,343.25891,5.588,-,-,-,-,-,-,-,45486,-,-,-
2107,343.2858,21.147,-,-,-,-,-,-,-,45489,-,-,-
2108,343.29327,13.033,-,-,-,-,-,-,-,45503,-,-,-
2109,343.29517,11.03,-,-,-,-,-,-,-,45504,-,-,-
2110,343.32059,18.53,HMDB0011153,['MG(P-18:0/0:0/0:0)'],1,C21H42O3,0.81,0.61,-,45507,OSI00662,1,0.78
2110,343.32059,18.53,HMDB0029764,['Propylene glycol stearate'],1,C21H42O3,0.87,0.61,-,45507,OSI00662,1,0.82
2111,343.32059,18.744,HMDB0011153,['MG(P-18:0/0:0/0:0)'],1,C21H42O3,0.81,0.61,-,45507,OSI00662,1,0.77
2111,343.32059,18.744,HMDB0029764,['Propylene glycol stearate'],1,C21H42O3,0.87,0.61,-,45507,OSI00662,1,0.83
2112,343.3208,18.574,HMDB0011153,['MG(P-18:0/0:0/0:0)'],1,C21H42O3,0.81,0.61,-,45507,OSI00662,1,0.77
2112,343.3208,18.574,HMDB0029764,['Propylene glycol stearate'],1,C21H42O3,0.87,0.61,-,45507,OSI00662,1,0.82
2113,343.86197,0.793,-,-,-,-,-,-,-,45516,-,-,-
2114,343.90497,28.983,-,-,-,-,-,-,-,45520,-,-,-
2115,343.92349,28.99,-,-,-,-,-,-,-,-1,-,-,-
2116,343.95444,0.739,-,-,-,-,-,-,-,-1,-,-,-
2117,344.05859,1.026,C20775,['beta-Citryl-L-glutamate'],2,C11H15NO10,0.41,0.25,-,45523,OSI00386,1,0.4
2117,344.05859,1.026,HMDB0013220,['Beta-Citryl-L-glutamic acid'],2,C11H15NO10,0.46,0.46,-,45523,OSI00312,1,0.46
2117,344.05859,1.026,C20775,['beta-Citryl-L-glutamate'],1,C11H15NO10,0.53,0.53,-,45523,OSI00172,2,0.52
2117,344.05859,1.026,HMDB0013220,['Beta-Citryl-L-glutamic acid'],1,C11H15NO10,0.48,0.53,-,45523,OSI00172,2,0.49
2118,344.05881,0.848,-,-,-,-,-,-,-,45523,-,-,-
2119,344.06625,5.073,-,-,-,-,-,-,-,-1,-,-,-
2120,344.06625,5.17,-,-,-,-,-,-,-,-1,-,-,-
2121,344.07584,20.315,-,-,-,-,-,-,-,-1,-,-,-
2122,344.18146,3.439,-,-,-,-,-,-,-,45528,-,-,-
2123,344.2178,3.505,-,-,-,-,-,-,-,-1,-,-,-
2124,344.22174,10.767,-,-,-,-,-,-,-,-1,-,-,-
2125,344.22781,3.938,-,-,-,-,-,-,-,45536,-,-,-
2126,344.29053,3.181,-,-,-,-,-,-,-,45544,-,-,-
2127,344.29065,3.185,-,-,-,-,-,-,-,45544,-,-,-
2128,344.73029,0.769,-,-,-,-,-,-,-,-1,-,-,-
2129,345.04684,0.836,-,-,-,-,-,-,-,-1,-,-,-
2130,345.18463,15.158,-,-,-,-,-,-,-,45547,-,-,-
2131,345.18478,14.98,-,-,-,-,-,-,-,45547,-,-,-
2132,345.2204,7.686,-,-,-,-,-,-,-,-1,-,-,-
2133,345.23813,7.96,-,-,-,-,-,-,-,45549,-,-,-
2134,345.26483,18.157,-,-,-,-,-,-,-,-1,-,-,-
2135,345.3363,19.614,HMDB0011143,['MG(O-18:0/0:0/0:0)'],2,C21H44O3,0.81,0.3,-,45558,OSI00662,1,0.66
2135,345.3363,19.614,HMDB0011143,['MG(O-18:0/0:0/0:0)'],1,C21H44O3,0.78,0.65,-,45558,HMDB0032112,3,0.75
2136,345.4104,11.721,-,-,-,-,-,-,-,-1,-,-,-
2137,345.89758,0.784,-,-,-,-,-,-,-,45580,-,-,-
2138,346.00378,1.042,-,-,-,-,-,-,-,45585,-,-,-
2139,346.00388,0.863,-,-,-,-,-,-,-,45585,-,-,-
2140,346.04694,0.957,-,-,-,-,-,-,-,45593,-,-,-
2141,346.15482,2.469,-,-,-,-,-,-,-,-1,-,-,-
2142,346.19711,4.218,-,-,-,-,-,-,-,45602,-,-,-
2143,346.89786,0.718,-,-,-,-,-,-,-,-1,-,-,-
2144,347.13382,0.644,-,-,-,-,-,-,-,-1,-,-,-
2145,347.17938,11.739,-,-,-,-,-,-,-,-1,-,-,-
2146,347.21716,5.944,-,-,-,-,-,-,-,45609,-,-,-
2147,347.21729,6.724,-,-,-,-,-,-,-,45610,-,-,-
2148,347.29794,11.72,-,-,-,-,-,-,-,45617,-,-,-
2149,347.41647,11.696,-,-,-,-,-,-,-,-1,-,-,-
2150,347.90335,0.802,-,-,-,-,-,-,-,-1,-,-,-
2151,348.07019,2.873,-,-,-,-,-,-,-,45639,-,-,-
2152,348.07947,0.726,-,-,-,-,-,-,-,45661,-,-,-
2153,348.31073,17.427,-,-,-,-,-,-,-,-1,-,-,-
2154,348.81381,0.738,-,-,-,-,-,-,-,45807,-,-,-
2155,348.83447,0.73,-,-,-,-,-,-,-,-1,-,-,-
2156,348.98969,1.046,-,-,-,-,-,-,-,-1,-,-,-
2157,349.06165,0.857,-,-,-,-,-,-,-,45808,-,-,-
2158,349.06171,1.04,-,-,-,-,-,-,-,45808,-,-,-
2159,349.1174,1.009,-,-,-,-,-,-,-,45810,-,-,-
2160,349.32849,18.576,-,-,-,-,-,-,-,45812,-,-,-
2161,350.10153,1.054,C14871,['S-(Formylmethyl)glutathione'],1,C12H19N3O7S,0.83,0.68,-,45814,OSI00312,1,0.71
2162,350.10156,1.252,-,-,-,-,-,-,-,45814,-,-,-
2163,350.20743,7.086,-,-,-,-,-,-,-,-1,-,-,-
2164,350.21066,3.847,-,-,-,-,-,-,-,-1,-,-,-
2165,350.21082,3.849,-,-,-,-,-,-,-,-1,-,-,-
2166,350.25763,17.427,-,-,-,-,-,-,-,45846,-,-,-
2167,350.29333,21.634,-,-,-,-,-,-,-,-1,-,-,-
2168,350.31662,11.719,-,-,-,-,-,-,-,45848,-,-,-
