Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
667,184.0031,0.63,185.0104,0.63
668,184.078,9.451666667,185.0853,9.451666667
669,184.9391,0.755,203.95694,0.755
670,184.98558,0.627,148.03698,0.627
671,184.98561,0.63,185.99289,0.63
672,184.9857,0.501666667,185.993,0.501666667
673,185.0567,0.807,186.06398,0.807
674,185.095,4.521666667,186.1023,4.521666667
675,185.15472,13.516,186.162,13.516
676,185.99168,0.757,186.99896,0.757
677,186.0566,4.54,187.0639,4.54
678,186.97562,0.755,187.98289,0.755
679,186.99889,0.859,206.01673,0.859
680,187.00699,5.489,188.01427,5.489
681,187.0411,8.613333333,188.0484,8.613333333
682,187.04205,0.754,188.04933,0.754
683,187.0771,7.351666667,188.0844,7.351666667
684,187.0972,1.158333333,188.1045,1.158333333
685,187.0973,0.756666667,188.1046,0.756666667
686,187.1087,3.289,188.11598,3.289
687,187.1199,0.738333333,188.1272,0.738333333
688,187.1337,8.183333333,188.141,8.183333333
689,187.13385,11.283,188.14113,11.283
690,187.13396,13.253,188.14123,13.253
691,187.1442,0.748333333,188.1515,0.748333333
692,188.01775,0.778,189.02502,0.778
693,188.02362,1.104,189.0309,1.104
694,188.03624,1.106,189.04352,1.106
695,188.03873,4.276,189.046,4.276
696,188.0555,0.58,189.0628,0.58
697,188.0562,0.588333333,189.0635,0.588333333
698,188.0565,0.68,189.06378,0.68
699,188.0713,5.25,189.0786,5.25
700,188.07785,1.623,189.08513,1.623
701,188.09282,3.436,189.1001,3.436
702,188.5452,0.848,189.55247,0.848
703,188.93941,0.849,207.95725,0.849
704,188.93941,0.855,189.94668,0.855
705,188.9406,0.69,189.9479,0.69
706,188.9406,0.69,189.9479,0.69
707,188.98082,0.762,189.9881,0.762
708,189.03944,1.105,190.04672,1.105
709,189.0405,0.814,190.04777,0.814
710,189.051,0.59,190.0583,0.59
711,189.0879,0.603333333,190.0952,0.603333333
712,189.105,6.92,190.1123,6.92
713,189.9846,5.818333333,190.9919,5.818333333
714,189.98889,0.685,190.99617,0.685
715,189.98894,0.683,155.01954,0.683
716,190.00981,0.791,191.01709,0.791
717,190.01788,1.105,191.02516,1.105
718,190.0179,0.809,145.0197,0.809
719,190.0521,1.76,191.0594,1.76
720,190.07208,1,191.07936,1
721,190.1396,11.805,191.14688,11.805
722,190.87923,0.731,191.8865,0.731
723,190.9592,4.721666667,191.9665,4.721666667
724,190.97282,0.68,156.00342,0.68
725,191.0166,0.568333333,192.0239,0.568333333
726,191.0192,0.58,192.0265,0.58
727,191.01964,0.621,96.01346,0.621
728,191.01974,0.613,192.02702,0.613
729,191.01978,0.821,192.02705,0.821
730,191.0358,6.443333333,192.0431,6.443333333
731,191.0556,0.73,192.0629,0.73
732,191.0824,5.271666667,192.0897,5.271666667
733,191.08258,3.763,192.08986,3.763
734,191.0966,1.679,192.10388,1.679
735,191.95026,0.882,192.95753,0.882
736,191.98367,0.764,192.99095,0.764
737,192.03352,1.446,193.0408,1.446
738,192.03357,1.094,193.04085,1.094
739,192.04895,8.712,193.05623,8.712
740,192.05856,2.867,193.06584,2.867
741,192.06668,4.31,193.07396,4.31
742,192.067,4.218333333,193.0743,4.218333333
743,192.0838,14.78166667,193.0911,14.78166667
744,193.0348,0.61,194.0421,0.61
745,193.0356,0.585,194.0429,0.585
746,193.0362,0.68,194.0435,0.68
747,193.0365,0.705,194.0438,0.705
748,193.0615,1.301666667,194.0688,1.301666667
749,193.06665,3.453,194.07393,3.453
750,193.0672,14.655,194.0745,14.655
751,193.0718,0.813333333,194.0791,0.813333333
752,193.0718,0.813333333,194.0791,0.813333333
753,193.0721,0.72,194.0794,0.72
754,193.0877,12.24333333,194.095,12.24333333
755,193.0882,13.88666667,194.0955,13.88666667
756,193.96858,0.586,194.97586,0.586
757,194.00475,0.767,213.02259,0.767
758,194.0458,2.05,195.0531,2.05
759,194.83611,0.722,195.84338,0.722
760,194.907,0.511666667,195.9143,0.511666667
761,194.9173,12.435,195.9246,12.435
762,194.9183,9.18,195.9256,9.18
763,194.92758,0.619,195.93486,0.619
764,194.93761,0.653,195.94488,0.653
765,194.9464,0.657,195.95367,0.657
766,194.98877,0.764,214.00661,0.764
767,194.98882,0.765,195.99609,0.765
768,195.051,0.721666667,196.0583,0.721666667
769,195.0518,0.593333333,196.0591,0.593333333
770,195.0523,1.848333333,196.0596,1.848333333
771,195.053,0.655,196.0603,0.655
772,195.0532,1.553333333,196.0605,1.553333333
773,195.07518,0.849,196.08246,0.849
774,195.11389,4.442,196.12117,4.442
775,195.95334,4.019,196.96062,4.019
776,196.02263,0.781,197.02991,0.781
777,196.02267,0.677,197.02995,0.677
778,196.06151,1.463,197.06878,1.463
779,196.0619,0.886666667,197.0692,0.886666667
780,196.0732,0.716666667,197.0805,0.716666667
781,196.0732,0.716666667,197.0805,0.716666667
782,196.8338,0.722,197.84108,0.722
783,196.93204,0.982,197.93931,0.982
784,196.93562,0.959,197.9429,0.959
785,197.0324,6.035,198.0397,6.035
786,197.0467,0.775,198.054,0.775
787,197.05685,0.811,198.06413,0.811
788,197.05687,0.81,138.04302,0.81
789,197.09805,4.144,198.10533,4.144
790,197.11829,8.383,198.12556,8.383
791,197.1511,11.82333333,198.1584,11.82333333
792,197.15468,13.506,198.16195,13.506
793,197.15479,15.131,198.16206,15.131
794,197.99168,0.759,198.99896,0.759
795,198.1373,6.607,199.14458,6.607
796,198.13742,11.79,199.1447,11.79
797,198.83124,0.723,199.83851,0.723
798,198.89233,18.589,199.89961,18.589
799,198.89241,0.748,199.89969,0.748
800,198.89244,0.749,217.91028,0.749
801,198.92412,0.965,199.93139,0.965
802,198.98375,0.785,153.98555,0.785
803,199.0071,3.024,200.01437,3.024
804,199.05864,6.914,200.06592,6.914
805,199.09749,6.916,200.10477,6.916
806,199.11603,13.792,200.1233,13.792
807,199.13396,9.321,200.14123,9.321
808,199.1701,16.1,200.1774,16.1
809,199.1703,14.412,200.17758,14.412
810,199.1703,15.118,200.17758,15.118
811,199.9691,0.63,200.9764,0.63
812,200.0286,10.13,201.0359,10.13
813,200.04836,3.283,201.05563,3.283
814,200.05402,0.912,201.06129,0.912
815,200.09282,1.113,201.1001,1.113
816,200.12923,5.485,201.1365,5.485
817,200.12926,11.189,201.13653,11.189
818,200.95482,0.84,201.9621,0.84
819,201.03818,0.76,220.05602,0.76
820,201.03822,0.759,202.0455,0.759
821,201.08804,1.052,202.09532,1.052
822,201.1129,2.351666667,202.1202,2.351666667
823,201.12439,3.935,202.13167,3.935
824,201.1244,1.107,202.13168,1.107
825,201.14967,9.436,202.15695,9.436
826,201.9834,2.78,202.9907,2.78
827,202.03343,0.772,203.04071,0.772
828,202.04852,1.109,203.0558,1.109
829,202.0537,5.088333333,203.061,5.088333333
830,202.07191,1.107,203.07919,1.107
831,202.0881,6.71,203.0954,6.71
832,202.10846,5.08,203.11574,5.08
833,202.1118,11.02,203.1191,11.02
834,202.94954,0.757,167.98014,0.757
835,203.02968,4.138,204.03695,4.138
836,203.0298,6.466666667,204.0371,6.466666667
837,203.0308,6.94,204.0381,6.94
838,203.04958,2.701,204.05685,2.701
839,203.08252,4.126,158.08432,4.126
840,203.08263,4.127,204.0899,4.127
841,203.083,4.08,204.0903,4.08
842,203.0833,4.11,204.0906,4.11
843,203.0833,4.11,204.0906,4.11
844,203.09259,22.835,204.09987,22.835
845,203.1036,0.666666667,204.1109,0.666666667
846,203.10373,1.109,204.11101,1.109
847,203.13559,4.124,204.14287,4.124
848,204.00447,0.685,205.01175,0.685
849,204.00452,0.685,169.03512,0.685
850,204.0297,2.356666667,205.037,2.356666667
851,204.06404,3.303,205.07132,3.303
852,204.0666,4.058,205.07388,4.058
853,204.06664,4.058,159.06843,4.058
854,204.0676,4.688333333,205.0749,4.688333333
855,204.12411,4.41,205.13139,4.41
856,204.1247,4.375,205.132,4.375
857,204.91322,0.865,205.9205,0.865
858,204.94177,0.743,205.94905,0.743
859,205.0375,7.838333333,206.0448,7.838333333
860,205.09825,5.084,206.10553,5.084
861,205.12726,0.861,224.1451,0.861
862,205.15979,16.386,206.16707,16.386
863,206.03416,1.101,169.08556,1.101
864,206.03418,1.104,207.04146,1.104
865,206.08223,4.975,207.08951,4.975
866,206.0851,4.141666667,207.0924,4.141666667
867,206.85312,0.732,207.8604,0.732
868,207.01213,6.086,208.01941,6.086
869,207.01215,6.527,208.01942,6.527
870,207.02335,0.684,208.03062,0.684
871,207.03642,0.771,208.0437,0.771
872,207.0454,0.546666667,208.0527,0.546666667
873,207.066,0.931666667,208.0733,0.931666667
874,207.08243,9.662,208.0897,9.662
875,207.10646,6.915,208.11374,6.915
876,207.10651,13.253,208.11378,13.253
877,207.10652,15.117,208.1138,15.117
878,207.10768,4.074,208.11496,4.074
879,207.1077,4.075,162.10949,4.075
880,207.82837,4.066,226.84621,4.066
881,207.97594,0.785,208.98321,0.785
882,207.98967,0.773,208.99695,0.773
883,208.03195,1.107,149.0181,1.107
884,208.05791,4.071,209.06518,4.071
885,208.11388,4.06,209.12115,4.06
886,208.16879,4.06,209.17607,4.06
887,208.84525,0.707,209.85252,0.707
888,208.95769,0.759,209.96496,0.759
889,209.0097,0.546666667,210.017,0.546666667
890,209.0266,0.076666667,210.0339,0.076666667
891,209.0304,0.59,210.0377,0.59
892,209.045,7.971666667,210.0523,7.971666667
893,209.04558,3.506,210.05285,3.506
894,209.0808,7.78,210.0881,7.78
895,209.09552,3.225,210.1028,3.225
896,209.09804,4.446,210.10531,4.446
897,209.1182,7.49,210.1255,7.49
898,209.15469,10.615,210.16197,10.615
899,210.00266,0.804,211.00993,0.804
900,210.02843,0.647,211.0357,0.647
901,210.02844,0.859,211.03572,0.859
902,210.0385,0.782,211.04577,0.782
903,210.0777,0.931666667,211.085,0.931666667
904,210.0779,1.346666667,211.0852,1.346666667
905,211.0005,5.223333333,212.0078,5.223333333
906,211.00124,0.615,176.03183,0.615
907,211.00125,0.601,212.00853,0.601
908,211.09766,7.247,212.10493,7.247
909,211.10265,2.963,212.10992,2.963
910,211.1136,4.914,212.12088,4.914
911,211.13399,9.802,212.14126,9.802
912,211.17032,14.387,212.1776,14.387
913,211.17039,13.246,212.17767,13.246
914,211.20667,17.971,212.21394,17.971
915,211.97086,0.685,212.97813,0.685
916,212.0026,3.735,213.0099,3.735
917,212.03629,2.872,213.04356,2.872
918,212.05406,1.003,213.06134,1.003
919,212.83931,0.711,213.84659,0.711
920,212.87424,0.766,213.88151,0.766
921,212.88693,0.685,177.91753,0.685
922,212.88695,0.686,213.89422,0.686
923,212.99945,0.768,100.01386,0.768
924,213.0444,2.221666667,214.0517,2.221666667
925,213.0553,9.59,214.0626,9.59
926,213.0873,5.78,214.0946,5.78
927,213.123,4.64,214.1303,4.64
928,213.14964,10.578,214.15692,10.578
929,213.186,15.177,214.19328,15.177
930,213.96388,5.394,214.97116,5.394
931,214.05472,0.969,215.06199,0.969
932,214.14482,7.099,215.1521,7.099
933,214.18126,12.205,215.18854,12.205
934,214.86646,0.748,215.87373,0.748
935,214.8665,0.748,233.88434,0.748
936,215.03273,3.287,216.04001,3.287
937,215.03285,18.675,216.04013,18.675
938,215.03287,1.62,216.04014,1.62
939,215.03296,0.76,156.01911,0.76
940,215.03296,0.762,216.04024,0.762
941,215.0334,0.705,180.064,0.705
942,215.0334,0.705,180.064,0.705
943,215.0334,0.705,180.064,0.705
944,215.04106,0.855,216.04834,0.855
945,215.1164,0.75,216.1237,0.75
946,215.14006,5.372,216.14734,5.372
947,215.16522,15.112,216.1725,15.112
948,215.1663,11.1,216.1736,11.1
949,216.0246,7.805,217.0319,7.805
950,216.05116,0.582,217.05844,0.582
951,216.12402,4.125,217.1313,4.125
952,216.12405,3.316,217.13133,3.316
953,216.90273,0.681,181.93332,0.681
954,216.92833,0.673,217.93561,0.673
955,216.97073,0.768,235.98857,0.768
956,216.9805,0.655,217.9878,0.655
957,217.03687,0.744,218.04414,0.744
958,217.04837,0.765,218.05565,0.765
959,217.06174,4.143,218.06901,4.143
960,217.06178,4.144,236.07962,4.144
961,217.0973,6.21,218.1046,6.21
962,217.10802,1.107,218.11529,1.107
963,217.10815,22.83,218.11543,22.83
964,217.19992,6.916,218.2072,6.916
965,217.9869,0.721666667,218.9942,0.721666667
966,218.03529,0.677,183.06589,0.677
967,218.03546,0.678,219.04274,0.678
968,218.1033,1.468,219.11058,1.468
969,218.1033,1.791,219.11058,1.791
970,219.0771,2.15,220.0844,2.15
971,219.07732,4.145,220.08459,4.145
972,219.0775,2.175,220.0848,2.175
973,219.07753,1.888,220.08481,1.888
974,219.95262,0.723,220.9599,0.723
975,219.95894,0.756,220.96622,0.756
976,220.04648,1.115,221.05375,1.115
977,220.06488,3.427,221.07216,3.427
978,220.0833,0.75,221.0906,0.75
979,220.1209,7.52,221.1282,7.52
980,220.1342,9.494,221.14148,9.494
981,220.13432,10.816,221.1416,10.816
982,220.1467,11.738,221.15397,11.738
983,220.17068,13.958,221.17796,13.958
984,220.8998,0.677,221.90707,0.677
985,220.91876,0.766,221.92604,0.766
986,221.08188,8.56,222.08916,8.56
987,221.09309,4.568,222.10037,4.568
988,221.09315,3.853,222.10043,3.853
989,221.0933,3.753333333,222.1006,3.753333333
990,221.12215,13.254,222.12942,13.254
991,221.1546,13.263,222.16188,13.263
992,221.15462,11.74,222.16189,11.74
993,221.16589,13.753,222.17317,13.753
994,221.9588,0.76,222.96608,0.76
995,222.0245,0.721666667,223.0318,0.721666667
996,222.03011,3.3,223.03738,3.3
997,222.03598,0.913,241.05382,0.913
998,222.04404,1.106,177.04583,1.106
999,222.06215,3.302,223.06943,3.302
1000,222.0773,1.846666667,223.0846,1.846666667
1001,222.09312,4.081,241.11097,4.081
1002,222.09317,4.078,223.10045,4.078
1003,222.0932,15.10333333,223.1005,15.10333333
1004,222.1136,12.19,223.1209,12.19
1005,222.82724,0.735,223.83452,0.735
1006,222.91125,0.993,223.91853,0.993
1007,222.91483,1.063,223.9221,1.063
1008,222.93681,0.862,223.94409,0.862
1009,223.0404,15.70666667,224.0477,15.70666667
1010,223.057,0.398333333,224.0643,0.398333333
1011,223.0778,16.43666667,224.0851,16.43666667
1012,223.0834,5.8,224.0907,5.8
1013,223.1001,11.38666667,224.1074,11.38666667
1014,223.10263,3.537,224.10991,3.537
1015,223.11104,3.227,224.11831,3.227
1016,223.18163,13.419,224.1889,13.419
1017,224.01538,0.773,225.02266,0.773
1018,224.0154,0.773,179.01719,0.773
1019,224.05638,8.536,225.06366,8.536
1020,224.09039,5.077,225.09767,5.077
1021,224.0934,10.27833333,225.1007,10.27833333
1022,224.81918,0.717,225.82646,0.717
1023,224.91591,0.868,225.92319,0.868
1024,225.0516,0.653333333,226.0589,0.653333333
1025,225.061,0.646666667,226.0683,0.646666667
1026,225.0645,4.147,226.07178,4.147
1027,225.08572,9.132,226.093,9.132
1028,225.0873,0.621666667,226.0946,0.621666667
1029,225.11322,7.178,226.1205,7.178
1030,225.14719,13.246,226.15446,13.246
1031,225.1497,10.937,226.15698,10.937
1032,225.1497,11.04,226.15698,11.04
1033,225.18597,14.984,226.19325,14.984
1034,225.1862,15.72333333,226.1935,15.72333333
1035,225.2224,18.473,226.22967,18.473
1036,225.22243,15.862,226.2297,15.862
1037,225.22247,18.365,226.22975,18.365
1038,225.98651,0.687,226.99379,0.687
1039,226.08324,1.036,227.09051,1.036
1040,226.084,0.788333333,227.0913,0.788333333
1041,226.14491,11.399,227.15219,11.399
1042,226.18118,13.138,227.18846,13.138
1043,226.2171,18.34,227.2244,18.34
1044,226.9238,0.747,245.94164,0.747
1045,226.9948,5.65,228.0021,5.65
1046,227.0616,3.227,228.06888,3.227
1047,227.0669,1.87,228.0742,1.87
1048,227.0709,9.423333333,228.0782,9.423333333
1049,227.09355,3.22,228.10083,3.22
1050,227.10349,1.108,228.11076,1.108
1051,227.10373,2.95,228.11101,2.95
1052,227.12888,6.898,228.13615,6.898
1053,227.1405,5.571666667,228.1478,5.571666667
1054,227.1413,5.575,228.1486,5.575
1055,227.16519,11.676,228.17247,11.676
1056,227.1653,10.96,228.17258,10.96
1057,227.2016,15.839,228.20888,15.839
1058,227.20166,15.95,228.20894,15.95
1059,227.2021,16.755,228.2094,16.755
1060,228.07027,1.621,229.07754,1.621
1061,228.09912,0.811,229.1064,0.811
1062,228.12682,4.852,229.13409,4.852
1063,228.16048,8.621,229.16775,8.621
1064,228.16051,11.431,229.16778,11.431
1065,228.17162,3.247,229.17889,3.247
1066,228.86082,0.69,193.89142,0.69
1067,228.86086,0.689,229.86813,0.689
1068,228.93187,0.856,229.93915,0.856
1069,229.00525,0.67,230.01253,0.67
1070,229.0104,0.578333333,230.0177,0.578333333
1071,229.04828,0.81,230.05556,0.81
1072,229.0861,9.805,230.0934,9.805
1073,229.14442,6.392,230.1517,6.392
1074,229.1451,6.308333333,230.1524,6.308333333
1075,229.15552,6.926,230.16279,6.926
1076,230.00697,0.67,231.01425,0.67
1077,230.0282,0.768,185.03,0.768
1078,230.06459,0.764,231.07187,0.764
1079,230.06464,0.763,171.05078,0.763
1080,230.09576,4.063,231.10304,4.063
1081,230.84027,0.747,231.84755,0.747
1082,230.87178,0.741,231.87906,0.741
1083,230.94745,0.772,231.95473,0.772
1084,230.99092,0.644,231.9982,0.644
1085,231.0623,2.706,232.06958,2.706
1086,231.1139,8.825,232.1212,8.825
1087,231.12384,3.306,232.13112,3.306
1088,231.13489,4.052,232.14216,4.052
1089,231.13495,3.33,232.14223,3.33
1090,231.99939,0.682,233.00667,0.682
1091,232.02594,1.101,233.03322,1.101
1092,232.0295,1.738333333,233.0368,1.738333333
1093,232.1819,14.663,233.18918,14.663
1094,232.87659,0.892,233.88386,0.892
1095,232.89331,0.623,251.91115,0.623
1096,232.89337,0.622,233.90065,0.622
1097,232.89603,24.122,233.9033,24.122
1098,232.9446,0.772,251.96244,0.772
1099,233.00746,0.863,196.05886,0.863
1100,233.07796,0.848,117.04262,0.848
1101,233.0957,9.85,234.103,9.85
1102,233.96835,0.746,234.97563,0.746
1103,234.1499,16.062,235.15718,16.062
1104,235.10884,4.075,236.11612,4.075
1105,235.12137,13.26,236.12865,13.26
1106,235.1338,13.264,254.15165,13.264
1107,235.13387,11.729,236.14114,11.729
1108,235.13394,13.261,236.14122,13.261
1109,235.18144,14.631,236.18872,14.631
1110,235.18152,15.687,236.1888,15.687
1111,236.01523,0.755,237.0225,0.755
1112,236.0782,1.501666667,237.0855,1.501666667
1113,236.0841,10.96833333,237.0914,10.96833333
1114,236.0928,10.68166667,237.1001,10.68166667
1115,236.09285,5.648,237.10013,5.648
1116,236.09616,10.179,237.10344,10.179
1117,236.10539,11.738,237.11267,11.738
1118,236.14178,13.899,237.14906,13.899
1119,236.1768,12.739,237.18408,12.739
1120,237.01495,0.753,238.02223,0.753
1121,237.02747,1.113,238.03474,1.113
1122,237.0763,6.655,238.0836,6.655
1123,237.0778,6.126666667,238.0851,6.126666667
1124,237.09155,3.799,238.09883,3.799
1125,237.2224,18.324,238.22967,18.324
1126,237.98413,0.767,238.99141,0.767
1127,238.03098,0.822,239.03825,0.822
1128,238.03964,3.303,239.04692,3.303
1129,238.0649,7.656666667,239.0722,7.656666667
1130,238.1354,10.13,239.1427,10.13
1131,238.146,6.69,239.1533,6.69
1132,238.88481,18.595,239.89209,18.595
1133,238.88496,0.756,239.89224,0.756
1134,238.88496,0.85,239.89224,0.85
1135,238.88501,0.683,239.89229,0.683
1136,238.94861,1.038,239.95589,1.038
1137,239.017,0.688333333,240.0243,0.688333333
1138,239.06723,11.017,240.07451,11.017
1139,239.0899,6.924,240.09718,6.924
1140,239.12889,11.513,240.13617,11.513
1141,239.12891,10.469,240.13618,10.469
1142,239.20172,15.835,240.209,15.835
1143,239.20172,15.964,240.209,15.964
1144,239.23811,18.823,240.24539,18.823
1145,239.92471,0.729,240.93199,0.729
1146,240.05135,0.561,241.05862,0.561
1147,240.10379,3.561,241.11107,3.561
1148,240.1041,12.63666667,241.1114,12.63666667
1149,240.16051,9.228,241.16778,9.228
1150,240.79303,0.718,241.80031,0.718
1151,240.88208,0.871,241.88936,0.871
1152,240.88982,0.878,203.94121,0.878
1153,241.03072,0.77,121.019,0.77
1154,241.0386,4.152,242.04588,4.152
1155,241.07307,9.417,242.08035,9.417
1156,241.0733,10,242.0806,10
1157,241.0878,11.47333333,242.0951,11.47333333
1158,241.10899,3.203,242.11627,3.203
1159,241.11942,4.282,242.12669,4.282
1160,241.11942,4.406,242.12669,4.406
1161,241.14458,7.038,242.15185,7.038
1162,241.18089,12.227,242.18817,12.227
1163,241.18095,12.639,242.18823,12.639
1164,241.181,12.008,242.18828,12.008
1165,241.19212,13.314,242.1994,13.314
1166,241.19223,12.365,242.19951,12.365
1167,241.2167,17.38,242.224,17.38
1168,241.2168,17.45333333,242.2241,17.45333333
1169,241.2173,16.257,242.22458,16.257
1170,241.2173,16.416,242.22458,16.416
